circ_mv,close,float_share,free_share,index,level_0,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,trade_date,ts_code,turnover_rate,turnover_rate_f,volume_ratio
71857.5,7.37,9750.0,9750.0,2230,,10.489,63.3019,59.0321,27.7566,26.1941,241164.825,32722.5,20090603,600187.SH,7.1737,7.1737,1.39
93600.0,9.6,9750.0,9750.0,1660,,3.9346,96.4458,66.2784,26.8937,18.5867,410136.0,42722.5,20111024,600187.SH,6.4171,6.4171,1.04
874830.161,6.01,145562.4228,122831.1728,785,,3.2671,58.2521,60.0933,12.1516,11.9541,874830.161,145562.4228,20150720,600187.SH,0.2043,0.2421,0.03
1107730.0375,7.61,145562.4228,122831.1728,770,,4.1369,73.7602,76.0915,15.3867,15.1365,1107730.0375,145562.4228,20150810,600187.SH,7.0132,8.311,1.54
726356.4898,4.99,145562.4228,122831.1728,740,,2.716,48.3657,65.4696,10.0893,10.1785,726356.4898,145562.4228,20150923,600187.SH,1.3208,1.5652,0.75
586616.5639,4.03,145562.4228,122831.1728,665,,2.2159999999999997,39.0609,110.6211,8.1483,9.1371,586616.5639,145562.4228,20160128,600187.SH,1.058,1.2538,0.79
482677.1262,13.41,35993.82,35993.82,2540,,2.9452,24.4888,12.3364,3.9742,3.0433,6595574.4,491840.0,20080826,600188.SH,1.2669,1.2669,0.68
354539.12700000004,9.85,35993.82,35993.82,2525,,2.1633,17.9877,9.0614,2.9192,2.2354,4844624.0,491840.0,20080917,600188.SH,1.2033,1.2033,0.64
306667.3464,8.52,35993.82,35993.82,2505,,1.8712,15.5589,7.8379,2.525,1.9336,4190476.8,491840.0,20081022,600188.SH,1.6401,1.6401,0.81
314945.925,8.75,35993.82,35993.82,2490,,1.7052,15.9789,5.7275,2.5932,1.7145,4303600.0,491840.0,20081112,600188.SH,2.6483,2.6483,1.05
348818.8758,9.69,35997.82,35997.82,1390,,1.094,8.6404,12.527999999999999,0.7987,0.8503,4765929.6,491840.0,20130625,600188.SH,3.6023,3.6023,1.54
323260.4236,8.98,35997.82,35997.82,1380,,1.0138,8.0073,11.6101,0.7401,0.7879999999999999,4416723.2,491840.0,20130709,600188.SH,1.2891,1.2891,0.49
2912620.32,9.84,295998.0,35998.0,895,,1.2831,21.1881,21.6331,0.7571,0.8452,4839705.6,491840.0,20150706,600188.SH,1.1021,9.062000000000001,1.19
133235.895,7.93,16801.5,15905.641000000001,2525,,1.861,41.0279,39.1697,1.8399,1.7929,246226.5,31050.0,20070629,600189.SH,3.0169,3.1868,0.88
140796.57,8.38,16801.5,15905.641000000001,2520,,1.9666,43.3561,41.3924,1.9443,1.8946,260199.0,31050.0,20070706,600189.SH,2.0862,2.2037,0.9
186293.1,10.15,18354.0,16776.5,2340,,2.4330000000000003,65.4622,65.4622,2.0104,2.0104,315157.5,31050.0,20080402,600189.SH,4.8866,5.3461,2.58
204280.02,11.13,18354.0,16776.5,2325,,2.6573,71.7827,83.4223,2.2045,2.1517,345586.5,31050.0,20080424,600189.SH,4.2849,4.6878,1.54
159312.72,8.68,18354.0,16776.5,2285,,2.0723,55.9815,65.0589,1.7192,1.6781,269514.0,31050.0,20080626,600189.SH,3.275,3.583,1.83
159496.26,8.69,18354.0,16776.5,2280,,2.0747,56.04600000000001,65.1338,1.7212,1.68,269824.5,31050.0,20080703,600189.SH,2.0538,2.2469,1.2
113244.18,6.17,18354.0,16776.5,2225,,1.4831,39.7933,33.9584,1.2221,1.1463,191578.5,31050.0,20080919,600189.SH,2.5085,2.7444,1.49
90485.22,4.93,18354.0,16776.5,2205,,1.185,31.7959,27.1337,0.9765,0.9159,153076.5,31050.0,20081024,600189.SH,1.2857,1.4066,0.61
208035.0,6.7,31050.0,16456.6774,1435,,1.6092,39.7608,45.2491,1.4747,1.3386,208035.0,31050.0,20111230,600189.SH,0.531,1.0019,1.07
397440.0,12.8,31050.0,17832.4659,600,,3.2142,374.7033,,2.8038,2.7733,397440.0,31050.0,20150728,600189.SH,4.6554,8.106,0.81
425695.5,13.71,31050.0,17832.4659,595,,3.4427,401.3423,,3.0031,2.9704,425695.5,31050.0,20150804,600189.SH,2.3735,4.1327,0.57
266098.5,8.57,31050.0,17832.4659,565,,2.2149,250.8756,,1.8772,1.6563,266098.5,31050.0,20160128,600189.SH,1.7318,3.0155,0.83
114414.12,3.6,31781.7,22800.0,3005,,2.9359,28.0741,31.1735,7.4794,7.9083,379976.211,105548.9475,20060816,600190.SH,0.8291,1.1558,0.76
185605.128,5.84,31781.7,31781.7,2795,,4.5704,58.1883,72.4944,12.2584,13.200999999999999,616405.8534,105548.9475,20070710,600190.SH,1.9366,1.9366,0.8
311953.2448,5.8,53785.0422,37952.7,2605,,4.3954,99.8166,99.8166,11.6313,11.6313,612183.8955,105548.9475,20080422,600190.SH,0.3999,0.5668,0.78
294581.6546,4.37,67409.9896,37952.7,2535,,3.1178,75.2067,41.9902,8.7636,6.8361,461248.9006,105548.9475,20080829,600190.SH,0.3939,0.6997,0.87
260876.6598,3.87,67409.9896,37952.7,2525,,2.761,66.6018,37.1858,7.7609,6.0539,408474.4268,105548.9475,20080917,600190.SH,0.389,0.691,1.49
791337.4164,5.91,133898.04,42907.9758,875,,2.0328,53.5878,53.09,5.5635,5.4238,1183354.2765,200229.15,20150727,600190.SH,2.2394,6.9882,0.98
759201.8868,5.67,133898.04,42907.9758,870,,1.9502,51.4117,50.9341,5.3376,5.2035,1135299.2805,200229.15,20150803,600190.SH,0.9932,3.0992,0.56
209969.76,15.2,13813.8,13813.8,2620,,2.3294,236.3095,513.4333,8.8638,9.8057,460685.4,30308.25,20070710,600191.SH,7.2024,7.2024,1.46
180684.504,13.08,13813.8,13813.8,2445,,1.5728,203.3505,,7.6275,11.3637,396431.91,30308.25,20080328,600191.SH,1.6324,1.6324,1.16
139104.966,10.07,13813.8,13813.8,2430,,1.2109,156.555,,5.8723,8.7486,305204.0775,30308.25,20080421,600191.SH,1.6683,1.6683,1.47
117141.024,5.3,22102.08,13813.8,2385,,1.1354,59.636,72.0217,6.9695,7.5779,257013.96,48493.2,20080627,600191.SH,1.9908,3.1853,1.2
88850.3616,4.02,22102.08,13813.8,2335,,1.0568,45.2333,126.2195,5.2863,6.5022,194942.664,48493.2,20080905,600191.SH,2.0584,3.2934,0.87
60117.6576,2.72,22102.08,13813.8,2300,,0.737,30.6056,31.1155,3.5768,5.1989,131901.50400000002,48493.2,20081103,600191.SH,0.83,1.3279,0.86
327814.032,6.76,48493.2,22102.08,1920,,1.5795,62.2111,164.4721,30.5055,35.201,327814.032,48493.2,20100526,600191.SH,0.8001,1.7555,0.75
733217.184,15.12,48493.2,22147.6387,765,,3.6497,567.4911,55.9534,26.4723,48.3078,733217.184,48493.2,20160115,600191.SH,1.9302,4.2262,0.72
726428.1359999999,14.98,48493.2,22147.6387,755,,3.6159,562.2366,55.4354,26.2272,47.8605,726428.1359999999,48493.2,20160129,600191.SH,1.3493,2.9543,1.05
739521.3,15.25,48493.2,22147.6387,750,,3.6811,572.3703,56.4345,26.6999,48.7232,739521.3,48493.2,20160205,600191.SH,0.7038,1.541,0.77
404918.22,8.35,48493.2,22147.6387,310,,1.8107,407.3801,143.8285,110.4278,24.3629,404918.22,48493.2,20171128,600191.SH,1.9325,4.2312,0.49
63113.18,4.36,14475.5,11050.0,3030,,1.2544,72.5956,67.8729,1.1414,1.1059,139738.0,32050.0,20060817,600192.SH,1.2576,1.6475,0.86
69916.665,4.83,14475.5,11050.0,3010,,1.3896,80.4213,75.1895,1.2645,1.2251,154801.5,32050.0,20060914,600192.SH,1.2087,1.5835,0.79
148952.895,10.29,14475.5,11050.0,2630,,2.8052,47.8962,43.4584,2.06,2.0418,293048.91,28479.0,20080424,600192.SH,3.3169999999999997,4.3453,2.99
104460.102,6.03,17323.4,11050.0,2550,,1.6438,28.0674,25.4669,1.2072,1.1965,171728.37,28479.0,20080820,600192.SH,1.5423,2.4179,2.13
63750.112,3.68,17323.4,11050.0,2505,,0.9828,17.129,18.278,0.7367,0.7229,104802.72,28479.0,20081031,600192.SH,0.8138,1.2758,0.55
64789.515999999996,3.74,17323.4,11050.0,2500,,0.9988,17.4083,18.576,0.7487,0.7347,106511.46,28479.0,20081107,600192.SH,0.7819,1.2257,1.11
402432.42799999996,9.11,44174.8,29002.6,880,,2.1576,51.7858,58.0281,1.9555,1.9921,402432.42799999996,44174.8,20150728,600192.SH,6.1826,9.417,0.95
413917.876,9.37,44174.8,29002.6,875,,2.2191,53.2637,59.6842,2.0113,2.049,413917.876,44174.8,20150804,600192.SH,2.7489999999999997,4.1872,0.68
318058.56,7.2,44174.8,29002.6,855,,1.6906,40.9284,58.6259,1.5455,1.6244,318058.56,44174.8,20150901,600192.SH,2.8039,4.2707,0.79
124610.85,12.53,9945.0,7428.0,2630,,9.0176,124.5192,34.9138,39.0265,90.444,210253.4,16780.0,20070706,600193.SH,4.5428,6.0821,0.85
132477.96,9.96,13301.0,8374.1207,2440,,6.3537,98.9794,19.337,31.0218,43.6462,167128.8,16780.0,20080418,600193.SH,1.0867,1.726,1.25
133276.02,10.02,13301.0,9253.1207,2425,,4.1764,14.1985,21.6656,42.8201,45.1182,168135.6,16780.0,20080513,600193.SH,1.8186,2.6142,1.03
68500.15,5.15,13301.0,9253.1207,2375,,2.1465,7.2977,11.1355,22.0083,23.1895,86417.0,16780.0,20080826,600193.SH,0.8649,1.2433,0.93
75283.66,5.66,13301.0,9372.1207,2365,,2.0684,8.0203,9.9483,24.1878,3.2536,94974.8,16780.0,20080909,600193.SH,0.7828,1.111,0.42
55159.247,3.19,17291.3,9372.1207,2330,,1.5352,5.8764,6.7364,17.722,2.1959999999999997,69586.66,21814.0,20081106,600193.SH,0.7037,1.2984,1.58
573402.804,13.48,42537.3,28336.1155,735,,17.4104,,,111.9097,179.6973,573402.804,42537.3,20150714,600193.SH,3.4469,5.1743,0.66
650820.69,15.3,42537.3,28336.1155,725,,18.8637,,,127.0192,4737.643,650820.69,42537.3,20151215,600193.SH,11.4095,17.1276,0.75
421970.016,9.92,42537.3,28336.1155,695,,12.2306,,,82.3549,3071.7267,421970.016,42537.3,20160127,600193.SH,6.1609,9.2485,0.93
329422.5,18.15,18150.0,16200.0,2580,,6.4536,45.0732,45.0732,4.1119,4.1119,707850.0,39000.0,20080328,600195.SH,3.4976,3.9186,1.67
239943.0,13.22,18150.0,16200.0,2565,,4.7006,32.8301,32.8301,2.995,2.995,515580.0,39000.0,20080421,600195.SH,5.6551,6.3358,4.1
263175.0,14.5,18150.0,18150.0,2520,,5.4173,36.0089,33.6095,3.285,3.0718,565500.0,39000.0,20080630,600195.SH,1.0526,1.0526,0.58
161172.0,8.88,18150.0,18150.0,2440,,3.0833,22.0523,21.0182,2.0118,1.9251,346320.0,39000.0,20081028,600195.SH,1.5997,1.5997,1.52
169702.5,9.35,18150.0,18150.0,2425,,3.2465,23.2195,22.1306,2.1183,2.0269,364650.0,39000.0,20081119,600195.SH,3.1078,3.1078,1.14
999285.0,23.25,42980.0,20180.0,820,,3.4787,34.4133,34.0277,2.4763,2.1619,999285.0,42980.0,20150714,600195.SH,5.6958,12.1312,1.41
738396.4,17.18,42980.0,20477.95,785,,2.5384,25.4289,26.0889,1.8298,1.6253,738396.4,42980.0,20150901,600195.SH,2.1601,4.5337,0.63
78585.0,4.03,19500.0,15000.0,3040,,2.2529,,,4.1266,3.7484,177723.0,44100.0,20060817,600197.SH,1.9059,2.4777,0.62
168090.0,8.62,19500.0,19500.0,2830,,4.1023,38.4015,33.6955,7.7226,7.2054,380142.0,44100.0,20070704,600197.SH,5.3038,5.3038,1.55
189690.2465,9.06,20937.1133,20937.1133,2650,,4.4464,37.3669,37.3669,6.2577,6.2577,399546.0,44100.0,20080401,600197.SH,2.3568,2.3568,0.99
178593.5764,8.53,20937.1133,20937.1133,2635,,4.1863,35.181,35.181,5.8916,5.8916,376173.0,44100.0,20080423,600197.SH,1.5409,1.5409,1.02
154577.2572,7.18,21528.8659,20937.1133,2595,,3.3779,29.6131,28.021,4.9592,4.632,316638.0,44100.0,20080624,600197.SH,0.9103,0.9359999999999999,0.53
160174.7623,7.44,21528.8659,20937.1133,2590,,3.5002,30.6854,29.0357,5.1387,4.7997,328104.0,44100.0,20080701,600197.SH,1.2015,1.2355,0.67
91497.6801,4.25,21528.8659,20937.1133,2505,,2.028,17.5286,14.9978,2.9354,2.4254,187425.0,44100.0,20081107,600197.SH,1.2321,1.2669,1.07
502299.0,11.39,44100.0,21827.1133,880,,2.9312,18.7374,20.3307,3.0848,3.0789999999999997,502299.0,44100.0,20150728,600197.SH,3.2502,6.5668,0.93
511560.0,11.6,44100.0,21827.1133,875,,3.1731,19.0829,20.7055,3.1417,3.1357,511560.0,44100.0,20150804,600197.SH,2.9679,5.9964,1.26
130314.515,7.88,16537.375,16537.375,3460,,1.8661,1528.2753,,1.6540000000000001,1.8285,345921.2832,43898.64,20031113,600198.SH,0.5057,0.5057,0.85
133952.7375,8.1,16537.375,16537.375,3260,,2.0577,,,2.0159,1.629,355578.984,43898.64,20040914,600198.SH,2.4242,2.4242,3.49
101043.3613,6.11,16537.375,16537.375,3100,,1.5942,,,1.0202,1.1021,268220.6904,43898.64,20050523,600198.SH,0.7523,0.7523,0.67
474350.7159,17.62,26921.153,22160.0825,2655,,22.9718,,,3.5784,3.5632,773494.0368,43898.64,20070706,600198.SH,3.4402,4.1794,1.69
303939.8174,11.29,26921.153,26921.153,2495,,14.2459,155.9418,156.9169,2.0077,2.0077,495615.6456,43898.64,20080328,600198.SH,2.7994,2.7994,1.34
228829.8005,8.5,26921.153,26921.153,2475,,10.7255,117.4053,118.1394,1.5115,1.5115,373138.44,43898.64,20080429,600198.SH,1.3802,1.3802,1.31
162921.3566,6.03,27018.4671,26921.153,2435,,7.01,83.2887,106.3319,1.0723,1.0962,264708.7992,43898.64,20080630,600198.SH,0.8065,0.8094,0.82
362548.7776,8.29,43733.2663,29671.8968,1610,,7.3768,55.1021,3736.0132,0.9035,0.8059,363919.7256,43898.64,20111226,600198.SH,1.042,1.5357,1.34
327562.1646,7.49,43733.2663,29671.8968,1605,,6.6649,49.7846,3375.4812,0.8163,0.7281,328800.8136,43898.64,20120105,600198.SH,0.9915,1.4614,0.86
1671987.7227,31.37,53298.9392,46680.9608,875,,7.4145,127.4948,1970.1368,3.4659,3.6183,2767174.2767,88210.8472,20150727,600198.SH,6.9817,7.9714,0.87
1343666.2572,25.21,53298.9392,46680.9608,870,,5.9586,102.4591,1583.269,2.7853,2.9078,2223795.4579,88210.8472,20150803,600198.SH,5.6269,6.4247,0.88
1012146.8554,18.99,53298.9392,46680.9608,850,,4.4877,77.1796,1143.73,2.0981,2.1901,1675123.9883,88210.8472,20150831,600198.SH,5.0164,5.7276,0.99
974837.598,18.29,53298.9392,46680.9608,830,,4.3223,74.3347,1101.5704,2.0208,2.1094,1613376.3953,88210.8472,20150930,600198.SH,2.3163,2.6446,0.46
1199225.4245,14.83,80864.8297,50927.7274,750,,3.6109,60.2725,,1.6385,1.5542,1308166.864,88210.8472,20160128,600198.SH,3.4991,5.5559,1.09
1269577.8263,15.7,80864.8297,50927.7274,745,,3.8227,63.8083,,1.7346,1.6453,1384910.301,88210.8472,20160204,600198.SH,3.9317,6.2428,1.36
1363381.0287,16.86,80864.8297,50927.7274,740,,4.1051,68.5228,,1.8628,1.7669,1487234.8838,88210.8472,20160218,600198.SH,3.3435,5.3089,0.82
567368.2334,6.52,87019.6677,57082.5654,250,,2.8106,,,0.7955,0.9671,575134.7237,88210.8472,20180213,600198.SH,1.9687,3.0012,0.62
664830.2612,7.64,87019.6677,57082.5654,245,,3.2934,,,0.9322,1.1332,673930.8726,88210.8472,20180227,600198.SH,2.7629,4.2119,1.08
39546.0,2.34,16900.0,13000.0,3025,,0.9244,103.7099,91.486,0.8049,0.7518,61008.8214,26072.1459,20060809,600199.SH,1.0608,1.379,0.99
124330.6372,6.83,18203.6072,18203.6072,2630,,3.0129,96.7375,73.112,2.3007,1.9913,178072.7565,26072.1459,20080401,600199.SH,1.9177,1.9177,1.3
111952.1843,6.15,18203.6072,17159.2917,2615,,2.9081,61.0881,61.0881,2.0358,2.0358,160343.6973,26072.1459,20080423,600199.SH,1.8278,1.939,1.24
77638.7133,3.98,19507.2144,17159.2917,2535,,1.8309,39.5334,34.504,1.3175,1.556,103767.1407,26072.1459,20080819,600199.SH,1.1911,1.3541,0.89
68275.2504,3.5,19507.2144,17159.2917,2515,,1.6084,34.7656,44.5624,1.1586,1.5999,91252.5107,26072.1459,20080917,600199.SH,0.9292,1.0564,0.75
57546.2825,2.95,19507.2144,17159.2917,2500,,1.3557,29.3024,37.5597,0.9765,1.3485,76912.8304,26072.1459,20081015,600199.SH,0.6003,0.6824,0.5
811987.2779,14.61,55577.5002,37751.7918,1410,,3.9205,22.1964,15.9256,4.6016,3.8489999999999998,811987.2779,55577.5002,20130425,600199.SH,1.9679,2.8972,0.73
132574.725,3.14,42221.25,42221.25,2890,,2.2379,55.9061,93.9414,1.3685,1.1486,195841.8,62370.0,20061030,600200.SH,4.0119,4.0119,0.7
130885.875,3.1,42221.25,42221.25,2870,,2.2094,55.1939,92.7447,1.351,1.1339,193347.0,62370.0,20061127,600200.SH,3.9225,3.9225,0.87
211785.1669,4.7,45060.6738,45060.6738,2730,,3.3169,278.3291,404.2885,1.5697,1.4899,293139.0,62370.0,20070629,600200.SH,4.1829,4.1829,0.87
218093.6612,4.84,45060.6738,45060.6738,2725,,3.4157,286.6197,416.3311,1.6165,1.5343,301870.8,62370.0,20070706,600200.SH,2.9823,2.9823,1.05
184748.7626,4.1,45060.6738,45060.6738,2530,,3.1827,,,1.0736,1.0736,255717.0,62370.0,20080423,600200.SH,1.2703,1.2703,0.78
114003.5047,2.53,45060.6738,45060.6738,2430,,1.955,,,0.6625,0.6222,157796.1,62370.0,20080917,600200.SH,0.4901,0.4901,1.29
580563.2327,11.12,52208.9238,50090.4238,1785,,8.0976,236.6951,168.8247,2.0494,1.9183,693554.4,62370.0,20110531,600200.SH,7.3544,7.6655,1.35
444820.0308,8.52,52208.9238,50090.4238,1630,,6.1866,181.3527,126.2543,1.5702,1.4024,531392.4,62370.0,20120118,600200.SH,3.6537,3.8082,0.79
1091166.5074,20.9,52208.9238,50090.4238,790,,13.5122,321.6117,382.1722,4.2843,4.1621,1313774.0,62860.0,20150728,600200.SH,7.9038,8.2381,1.15
1132411.5572,21.69,52208.9238,50090.4238,785,,14.0229,333.7683,396.61800000000005,4.4462,4.3194,1363433.4,62860.0,20150804,600200.SH,4.533,4.7247,0.85
766949.0906,14.69,52208.9238,50090.4238,765,,9.2258,226.0515,223.0357,3.0113,3.1686,923413.4,62860.0,20150901,600200.SH,5.7982,6.0435,0.73
892250.5077,17.09,52208.9238,50090.4238,745,,10.7331,262.983,259.4745,3.5033,3.6863,1074277.4,62860.0,20151008,600200.SH,3.5366,3.6862,1.18
971962.9365,18.55,52396.9238,50278.4238,685,,8.0606,252.8501,252.8501,4.2407,4.2407,1241822.4599,66944.607,20160421,600200.SH,2.3146,2.4121,0.75
35219.275,3.5,10062.65,10062.65,3145,,1.2952,17.2963,27.0769,1.6374,1.3991,76449.275,21842.65,20051207,600201.SH,2.2309,2.2309,0.85
289577.2765,12.37,23409.6424,20349.5677,2615,,4.7192,37.3814,29.7485,4.947,4.3459,347368.0684,28081.493,20080414,600201.SH,0.4688,0.5393,0.56
195236.4176,8.34,23409.6424,20349.5677,2565,,3.4446,25.203000000000003,20.0568,3.3353,2.9301,234199.6516,28081.493,20080627,600201.SH,0.8817,1.0143,0.91
144197.8549,5.5,26217.7918,20505.5677,2510,,2.213,16.6207,14.5106,2.1996,1.6175,154448.2115,28081.493,20080917,600201.SH,0.2367,0.3027,0.46
141051.7199,5.38,26217.7918,20505.5677,2500,,2.1647,16.258,14.194,2.1516,1.5822,151078.4323,28081.493,20081008,600201.SH,0.4312,0.5513,0.57
105919.8789,4.04,26217.7918,20505.5677,2485,,1.595,12.2086,12.3644,1.6157,1.1784,113449.2317,28081.493,20081029,600201.SH,0.4439,0.5676,0.75
105201.7366,8.03,13101.088,10077.76,2925,,4.9247,21.086,22.2078,2.1382,2.0775,197322.1536,24573.12,20060908,600202.SH,2.3419,3.0445,0.76
98389.1709,7.51,13101.088,10077.76,2910,,4.6058,19.7205,20.7697,1.9998,1.943,184544.1312,24573.12,20060929,600202.SH,2.3593,3.0671,0.9
99961.3014,7.63,13101.088,10077.76,2900,,4.6794,20.0356,21.1016,2.0317,1.974,187492.9056,24573.12,20061020,600202.SH,2.5218,3.2783,1.43
251200.4123,17.53,14329.743999999999,13628.243999999999,2535,,6.2518,18.2852,15.7559,3.5037,3.2333,430766.7936,24573.12,20080422,600202.SH,2.6557,2.7923,2.43
184853.6976,12.9,14329.743999999999,13628.243999999999,2495,,4.6006,13.4558,11.5945,2.5783,2.3793,316993.248,24573.12,20080624,600202.SH,3.3641,3.5373,1.38
185355.2386,9.95,18628.6672,13628.243999999999,2490,,4.6697,13.4923,11.6259,2.5853,2.3858,317853.3072,31945.056,20080701,600202.SH,2.1573,2.9489,0.85
173740.6528,8.59,20225.92,13628.243999999999,2440,,3.4969,11.6481,8.8288,2.2319,1.8584,274408.031,31945.056,20080910,600202.SH,0.6951,1.0316,0.59
135311.4048,6.69,20225.92,13628.243999999999,2420,,2.7234,9.0717,6.8759,1.7383,1.4474,213712.4246,31945.056,20081016,600202.SH,0.816,1.2111,0.91
128434.59199999999,6.35,20225.92,13628.243999999999,2405,,2.4375,8.6107,6.6666,1.6499,1.4502,202851.1056,31945.056,20081106,600202.SH,0.4118,0.6111,0.59
542043.7102,14.14,38334.0672,25289.1287,2040,,5.006,38.2597,44.53,5.1292,5.3657,542043.7102,38334.0672,20100518,600202.SH,2.3333,3.537,0.8
421674.7392,11.0,38334.0672,25289.1287,790,,5.1147,186.9584,,3.9819,5.2603,421674.7392,38334.0672,20151109,600202.SH,5.843,8.857000000000001,1.29
274855.2618,7.17,38334.0672,25289.1287,305,,4.2780000000000005,,,10.376,9.962,274855.2618,38334.0672,20171204,600202.SH,1.1945,1.8106,0.62
230004.4032,6.0,38334.0672,25289.1287,290,,3.5799,,,8.6829,8.3364,230004.4032,38334.0672,20171225,600202.SH,1.8781,2.8468,1.76
236521.1946,6.17,38334.0672,25289.1287,285,,3.6813,,,8.9289,8.5726,236521.1946,38334.0672,20180102,600202.SH,0.7712,1.169,0.65
200103.8308,5.22,38334.0672,25289.1287,210,,3.4492,,,7.3174,6.8345,200103.8308,38334.0672,20180427,600202.SH,0.2971,0.4504,0.13
159853.0602,4.17,38334.0672,25289.1287,190,,2.7554,,,5.8455,5.4598,159853.0602,38334.0672,20180529,600202.SH,1.9252,2.9183,2.25
151036.2248,3.94,38334.0672,25289.1287,185,,2.6034,,,5.5231,5.1586,151036.2248,38334.0672,20180605,600202.SH,0.5928,0.8985,0.43
115002.2016,3.0,38334.0672,25289.1287,175,,1.9823,,,4.2054,3.9279,115002.2016,38334.0672,20180620,600202.SH,2.2765,3.4508,1.52
31220.0,4.46,7000.0,7000.0,3260,,2.0988,,,0.8309,1.0206,114354.4,25640.0,20031119,600203.SH,1.9459,1.9459,1.83
34010.55,2.95,11529.0,7000.0,2605,,1.765,41.7584,,0.4381,0.4607,88998.55,30169.0,20060926,600203.SH,2.2211,3.6582,1.04
34587.0,3.0,11529.0,11529.0,2565,,1.4318,33.8592,,0.3552,0.3875,72163.23,24054.41,20061128,600203.SH,4.9425,4.9425,2.3
102213.60800000001,7.84,13037.45,11529.0,2425,,8.7712,,,1.1925,1.125,188586.5744,24054.41,20080724,600203.SH,26.4632,29.9256,1.88
55278.788,4.24,13037.45,11529.0,2400,,4.9724,,,0.6449,0.6159,101990.6984,24054.41,20080828,600203.SH,10.2913,11.6378,1.14
44588.079000000005,3.42,13037.45,11529.0,2380,,4.0108,,,0.5202,0.4968,82266.0822,24054.41,20080926,600203.SH,9.0522,10.2366,0.9
35592.2385,2.73,13037.45,11529.0,2365,,3.2016,,,0.4152,0.3966,65668.5393,24054.41,20081024,600203.SH,6.178999999999999,6.9874,1.04
157075.2973,6.53,24054.41,14732.0,1850,,4.0057,,,1.1711,1.1711,157075.2973,24054.41,20110128,600203.SH,2.5953,4.2376,0.89
112815.1829,4.69,24054.41,14732.0,1630,,2.6526,,12.0313,0.8411,0.6003,112815.1829,24054.41,20111229,600203.SH,0.5585,0.9119,1.08
366358.6064,12.91,28377.8936,14630.9911,880,,3.2545,62.4837,60.1724,1.3982,1.1572,490942.4418,38028.0745,20150727,600203.SH,5.915,11.4727,0.77
349048.0913,12.3,28377.8936,14630.9911,875,,3.1007,59.5313,57.3293,1.3321,1.1025,467745.3164,38028.0745,20150803,600203.SH,4.3321,8.4024,0.87
266184.642,9.38,28377.8936,18954.4747,835,,2.1166,45.3987,37.0293,1.0159,0.6709,356703.3388,38028.0745,20150930,600203.SH,1.3208,1.9775,0.59
216816.0148,6.02,36015.9493,23106.967,150,,1.3459,,,0.335,0.3584,274781.1662,45644.712,20180725,600203.SH,3.9706,6.1889,0.83
22750.0,3.5,6500.0,6500.0,3185,,0.7884,217.3384,324.3918,1.7624,1.7476,50750.0,14500.0,20050720,600206.SH,0.5522,0.5522,0.51
169445.25,19.31,8775.0,8775.0,2645,,3.8925,175.9258,51.1431,5.6107,4.0952,279995.0,14500.0,20071127,600206.SH,0.7529,0.7529,0.76
133436.25,13.05,10225.0,8775.0,2550,,2.5893,31.8136,31.8136,2.7628,2.7628,189225.0,14500.0,20080418,600206.SH,0.7328,0.8539,0.7
102147.75,6.66,15337.5,8775.0,2460,,1.9089,24.3539,25.7768,2.115,1.7915,144855.0,21750.0,20080829,600206.SH,1.1548,2.0184,1.0
105215.25,6.86,15337.5,8775.0,2455,,1.9663,25.0852,26.5509,2.1785,1.8453,149205.0,21750.0,20080905,600206.SH,1.5633,2.7324,0.71
217282.5,9.99,21750.0,13118.646,1660,,2.8415,385.6591,337.6398,3.2503,3.1578,217282.5,21750.0,20111227,600206.SH,0.3805,0.6309,1.02
197707.5,9.09,21750.0,13118.646,1655,,2.5855,350.915,307.2218,2.9575,2.8733,197707.5,21750.0,20120105,600206.SH,0.4841,0.8026,1.06
685185.6627,11.67,58713.4244,53326.7664,895,,3.5689,162.5149,103.5827,4.0399,3.7965,978854.3134,83877.8332,20150707,600206.SH,17.6129,19.3921,3.22
802612.5115,13.67,58713.4244,47025.643,880,,4.1805,190.3667,121.3347,4.7323,4.4471,1146609.9798,83877.8332,20150728,600206.SH,8.5539,10.6799,0.95
853693.1908,14.54,58713.4244,47025.643,875,,4.4466,202.4822,129.0568,5.0335,4.7302,1219583.6947,83877.8332,20150804,600206.SH,5.8106,7.2547,0.82
656416.0848,11.18,58713.4244,47025.643,855,,3.4072,155.6913,83.5882,3.8703,3.7368,937754.1752,83877.8332,20150901,600206.SH,7.7262,9.6465,1.0
703973.9586,11.99,58713.4244,47025.643,835,,3.6541,166.9712,89.6442,4.1507,4.0075,1005695.2201,83877.8332,20151008,600206.SH,4.0791,5.0929,1.09
