ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh
000650.SZ,6.38,6.77,15.3554,16.2941,2.4105,2.5578,3.5345,7.3704,1.7694,1.8776,790060.9685,838356.2315
000651.SZ,35.68,57.4,7.6496,17.5703,2.4761,5.8901,0.4315,8.634,1.1533,2.5251,21464127.77,34530295.24
000652.SZ,2.43,4.79,11.7301,26.6818,0.9551,1.9842,0.2001,11.0663,0.1972,0.4006,358564.446,706799.8751
000655.SZ,2.88,7.84,,,0.7335,1.7242,0.2973,14.1092,1.6662,4.3946,171457.9862,466746.7403
000656.SZ,4.44,6.43,8.7286,21.8906,1.2112,1.7402,0.1904,4.2546,0.6345,1.0065,2370833.822,3433437.27
000657.SZ,5.05,12.94,31.0714,69.7518,1.4018,2.6215,0.384,10.4827,0.5948,1.3239,444458.8471,813479.1352
000659.SZ,2.11,4.68,29.0156,74.2135,4.1834,11.445,0.3853,9.1281,1.6825,3.715,271283.2317,601708.7794
000661.SZ,153.17,302,27.1857,59.62,5.3745,9.9548,0.2758,13.5633,4.9255,9.9752,2605609.563,5137390.403
000662.SZ,5.05,15.43,10.5534,32.8138,0.9799,2.5078,0.2986,23.1408,3.2907,12.1187,552014.3557,1297422.979
000663.SZ,4.93,22.33,27.2641,81.6561,0.7972,3.5273,0.3135,22.0496,1.7031,5.8769,168107.4301,761427.7716
000665.SZ,6.46,11.9,12.9078,23.871,0.646,1.2907,0.3713,20.6982,1.4893,2.9005,410996.4714,757098.7631
000666.SZ,10,24.54,8.0823,22.6393,0.8747,2.4788,0.1553,55.9242,0.9781,2.7288,704130,1727935.02
000667.SZ,2.01,3.54,8.7139,30.1414,0.7115,1.3347,0.2472,8.1593,1.2941,2.9755,514478.0587,906095.6855
000668.SZ,7.27,15.62,35.9562,176.8312,1.2601,3.9327,0.1687,6.1545,2.9447,152.0079,106754.054,229367.0322
000669.SZ,4.29,16.15,12.1071,35.3062,0.6936,1.9335,0.1491,25.4424,0.6736,2.6199,291895.3739,784900.1487
000670.SZ,2.79,7.23,,,4.8135,17.6539,0.5533,36.6099,10.8462,39.2735,227839.0334,590421.5813
000671.SZ,4.87,10.33,6.8964,28.1664,0.9487,2.8424,0.3726,9.3323,0.4786,1.5126,1972385.704,4183725.734
000672.SZ,9.92,11.2,6.4333,7.2634,2.6213,2.9596,4.5806,20.1056,1.5306,1.7281,807110.912,911254.2555
000673.SZ,3.59,22.48,15.9504,188.3844,1.264,7.8962,0.026,40.0566,3.4166,19.4549,284166.6087,1779405.394
000676.SZ,8.81,16.35,10.9392,30.1204,1.4847,3.1271,0.4477,11.3178,1.12,2.7003,850791.1989,1578937.129
000677.SZ,2.32,4.41,377.5468,2716.8951,7.3022,14.0088,0.2217,12.2509,3.151,6.7421,200442.8839,381014.2751
000678.SZ,4.62,9.3,153.4178,1229.1528,1.7006,3.4848,0.3196,15.9044,1.3692,2.8288,212340.6502,427438.9712
000679.SZ,3.09,7.31,6.7957,264.98,0.8627,1.9383,0.2767,10.3469,0.8744,1.4786,110127.6,260528.4
000680.SZ,3.1,5.24,27.0498,82.6692,1.1385,1.9735,0.2711,10.0729,0.5148,1.0762,384644.1594,650172.7082
000681.SZ,18.24,32.03,45.8672,77.6368,5.1984,8.3705,0.5776,13.269,15.2462,24.5652,1277853.243,2243949.528
000682.SZ,3.01,7.22,35.3198,89.9267,1.3777,3.284,0.1258,28.4984,1.3929,3.4034,402025.0731,968004.8991
000683.SZ,2.36,3.3,8.3709,16.1695,0.9971,1.4337,0.3506,16.3825,0.9292,1.4454,938490.1061,1309167.087
000685.SZ,6.21,10.79,9.8797,16.283,0.7575,1.3361,0.2389,7.9052,5.2865,10.0539,916044.149,1591645.148
000686.SZ,5.11,9.95,20.5175,78.4125,0.731,1.5357,0.2991,10.9504,2.1731,4.4889,1195971.44,2328750.65
000687.SZ,5.81,12.17,36.5159,99.5171,2.9088,6.5475,0.2972,14.1844,1.9393,6.2779,445161.8293,932464.6236
000688.SZ,8.53,13.23,24.1819,41.2856,4.9971,6.7314,0.135,30.3402,8.2288,12.4458,970116.3148,1504646.992
000690.SZ,6,9.28,34.0145,169.1973,1.4754,2.3783,0.1631,3.2792,3.8746,6.939,1305532.717,2019223.936
000691.SZ,3.05,8.06,124.1255,187.1785,13.6533,34.2028,0.3635,20.9728,21.043,96.8051,98597.35,260555.62
000692.SZ,3.4,3.57,,,1.7699,1.8584,1.7078,3.6415,0.999,1.0489,181163.2118,190221.3724
000693.SZ,3.31,34.04,30.5142,89.4817,2.4428,13.3021,0.0147,37.0085,0.5805,10.6033,179895.8265,1850046.506
000695.SZ,7.78,11.9,34.1407,729.3726,5.0676,8.4524,0.1508,7.2453,1.372,3.8807,172830.7853,264355.5714
000697.SZ,10.1,23.56,110.9868,275.9291,2.3783,10.4792,0.2201,3.5025,4.5157,30.5594,640833.6561,1318606.195
000698.SZ,3.62,6.27,16.2503,31.5538,0.6581,1.1788,0.1908,9.6945,0.2864,0.4264,296664.211,513835.5257
000700.SZ,2.81,5.82,25.0801,313.0021,0.9092,1.4483,0.1442,5.546,0.4422,1.3557,232437.2189,473146.1523
000701.SZ,5.44,10.28,22.0607,96.8309,0.457,1.074,0.3404,10.876,0.0391,0.0831,221197.5025,417998.2216
000702.SZ,4.58,7.96,23.5949,109.8756,2.4331,4.4891,0.2685,16.2265,0.908,1.6722,122118.6358,212241.1225
000703.SZ,11.29,26.26,10.5204,25.5432,1.5934,3.4704,0.0359,10.9725,0.3338,0.7473,2418238.539,4328762.375
000705.SZ,5.71,8.37,28.4244,43.9244,1.3306,2.0736,0.2031,7.4525,0.7087,1.0965,190784.3963,279661.1904
000707.SZ,2.29,6.13,,,1.8961,11.477,0.0598,9.76,0.2539,0.7449,106289.3802,284521.3539
000708.SZ,8.33,12.79,7.8869,15.0715,0.9169,1.3763,0.5043,10.35,0.3199,0.6186,374357.2638,574793.4459
000709.SZ,2.77,4.16,10.04,23.0893,0.556,0.9558,0.3495,6.0452,0.2667,0.4316,2941354.375,4417340.866
000710.SZ,28.86,68.1,28.9671,122.6004,5.6993,15.0239,0.7846,12.6849,6.5922,22.3165,1023392.526,2414865.941
000711.SZ,4.72,16.21,13.8674,80.5915,0.9414,3.5935,0.5681,42.231,1.6132,23.6665,413781.1893,1055577.421
000712.SZ,7.29,17.46,38.8147,183.057,1.8684,4.1866,0.4461,13.4783,3.8513,598.3829,653184,1564416
000713.SZ,4.17,7.75,28.4634,184.9696,0.932,1.7338,0.3668,21.5087,0.7869,1.5634,124631.2787,231628.8752
000715.SZ,5.28,10.1,16.3699,29.969,1.1414,2.1976,0.2173,14.085,0.5871,1.1178,147315.168,281796.06
000716.SZ,2.6,6.03,18.3387,84.0962,0.7165,1.8717,0.4243,13.4027,0.5493,1.4873,183469.6687,391769.0292
000717.SZ,4.47,9.31,3.0696,11.467,1.9036,10.1957,1.1444,15.3281,0.4024,0.976,1081527.411,2252577.226
000718.SZ,2.71,5.61,5.9118,21.1968,1.0022,2.2789,0.2186,10.9534,1.4793,2.461,822386.4601,1702431.011
000719.SZ,6.25,9.61,8.9586,14.4179,0.8726,1.4168,0.2664,2.7444,0.7554,1.1721,639502.3431,983298.8028
000720.SZ,4.71,5.64,10.3681,12.4153,3.6458,4.3657,1.42,3.4262,3.1761,3.8033,607425.6031,727363.1426
000721.SZ,3.63,6.13,277.1995,305.1303,2.7525,4.6777,0.3702,28.7564,3.6587,6.1935,181157.299,305921.279
000722.SZ,4.81,9.48,30.6392,50.402,0.7944,1.578,0.3139,31.3264,9.9427,16.9595,223260.1336,440022.0513
000723.SZ,3.12,9.47,9.1797,35.8854,1.7557,5.4109,0.5307,23.4026,0.9579,3.9315,1276507.144,3888317.701
000725.SZ,3.81,4.14,29.6532,32.2216,1.5449,1.6787,3.3443,7.6683,1.4126,1.535,13258189.93,14406537.09
000726.SZ,8.78,11.49,9.8135,12.7108,1.1473,1.4809,0.1902,4.0489,1.2091,1.6331,810044.8291,1060070.055
000727.SZ,1.23,3.53,369.7101,945.1003,0.567,1.7367,0.3634,32.2827,1.0693,3.1166,557136.7385,1598937.144
000728.SZ,5.57,11.74,20.8504,54.1207,0.7525,1.5567,0.2555,13.7937,6.3693,14.4057,1874554.005,3951034.833
000729.SZ,5.44,9.22,61.8017,160.6195,1.144,2.0139,0.2062,8.4203,1.3646,2.2993,1533285.402,2598693.272
000731.SZ,4.69,8.28,12.6862,29.3455,1.0262,1.8826,0.3703,9.1687,1.2008,1.9124,277406.1611,489749.0435
000732.SZ,13.48,42.35,7.2409,27.4175,0.8197,2.3921,0.7326,17.0348,0.6006,2.0854,1677519.571,5270248.799
000733.SZ,10.92,15.85,22.0748,36.7652,1.1783,1.7071,0.5636,8.8596,0.6722,1.3375,512521.7021,815966.9045
000735.SZ,6.54,17.38,24.5248,85.9347,2.1169,5.1798,1.4625,41.8532,5.138,21.0248,753089.88,2001330.599
000736.SZ,7.3,23.58,3.1951,9.342,1.4542,5.2057,0.3207,21.0983,0.363,9.4229,325427.3037,700783.1808
000737.SZ,2.44,5.27,8.1984,9.6161,5.7469,6.7407,0.2098,5.5551,0.6803,1.4221,133897.44,289196.52
000738.SZ,11.26,17.49,51.3327,90.0133,2.5061,3.927,0.3887,15.0027,5.0461,8.0182,1289993.285,2003728.468
000739.SZ,4.92,10.69,22.881,34.5589,1.9611,3.7671,0.2938,7.3434,1.0913,1.9758,579833.5581,1259841.613
000750.SZ,2.77,6.46,31.6508,319.0421,0.7061,2.0046,0.2087,23.0549,5.2895,12.8655,1167705.126,2723240.114
000751.SZ,2.8,5.59,19.6261,48.2442,1.6173,3.452,0.1796,12.5026,0.5036,1.2695,394763.3981,788116.927
000752.SZ,5.96,14.65,185.2388,407.4965,2.0012,4.8981,0.3118,29.2871,4.3757,10.9014,157200.0606,386406.1893
000753.SZ,2.54,3.94,15.3209,40.0929,1.138,1.8644,0.1947,16.5936,0.9427,1.46,251836.192,390643.542
000755.SZ,3.48,7.2,5.0649,27.5974,1.9368,16.737,0.0458,10.6352,0.8391,1.3257,163304.0881,337870.5271
000756.SZ,5.22,14.96,14.3518,34.6101,1.2801,2.9474,0.6245,10.2644,0.6763,1.5934,324610.6313,715616.7178
000757.SZ,4.46,7.95,22.6829,110.8186,2.9614,5.8417,0.4762,14.3051,3.1381,6.3438,201423.0356,359038.819
000758.SZ,3.39,6.86,35.0228,66.7301,1.2449,2.593,0.2604,8.3123,0.4649,0.7381,667619.2857,1350993.599
000759.SZ,5.17,9.88,8.7883,85.573,1.0306,2.2018,0.4162,16.4156,0.2297,0.4489,352088.1155,672849.242
000760.SZ,2.51,6.77,14.9089,24.6178,1.2354,2.6608,0.5425,31.7153,8.875,25.5229,193733.0016,533675.4632
000761.SZ,3.31,6.21,7.6306,14.8835,0.6776,1.385,0.4716,22.8308,0.2736,0.5029,1282747.977,2007442.454
000762.SZ,6.35,16.38,117.3209,665.6718,1.5878,4.0115,0.5572,9.8655,4.7548,12.3688,330720.2174,853101.9151
000766.SZ,5.93,18.41,21.8058,132.9008,1.2568,4.399,0.3098,9.2871,2.8913,30.8063,573131.3613,1779316.756
000767.SZ,2.35,3.16,,,0.9791,1.3231,0.0861,5.6224,0.6733,0.9983,723081.4215,972313.7412
000768.SZ,12.82,19.47,63.2755,114.3516,2.305,3.4301,0.3213,6.519,1.1407,1.7345,3549402.981,5390551.953
000776.SZ,10.95,20.16,11.6678,21.751,1.0295,1.8104,0.1922,8.0931,4.3611,7.639,8345090.992,15364112.73
000777.SZ,8.73,16.71,40.9464,124.2467,2.6534,5.1573,0.3689,13.9483,3.2138,7.4781,334723.5587,640690.7979
000778.SZ,4.06,5.67,8.018,22.1543,0.8268,1.1469,0.2681,5.3645,0.4031,0.5533,1620297.352,2262829.06
000779.SZ,7.74,17.59,13.6524,158.117,1.2973,12.157,0.2692,14.7211,4.8482,14.4889,144305.3495,421786.5445
000780.SZ,3,5.23,6.7851,20.0944,0.6891,1.2132,0.2417,11.4381,1.1383,1.8903,304291.8972,530482.2075
000782.SZ,3.95,8.09,38.6493,183.0147,1.4167,3.6168,0.1531,3.9889,0.5325,1.2983,208615.1511,427264.955
000783.SZ,4.13,8.58,20.0749,175.2209,0.8424,1.7884,0.1353,5.5492,4.5425,10.4349,2283671.507,4744283.268
000785.SZ,6.21,12.86,3.7569,150.523,1.3172,3.3762,0.0728,35.6082,0.3865,0.7947,156008.6745,323071.1036
000786.SZ,13.38,26.73,7.8531,24.4743,1.631,4.1086,0.6657,8.1307,1.7984,4.6022,2260561.493,4780873.584
000788.SZ,4.74,8.93,70.9591,196.7859,2.3643,4.5317,0.3051,19.0211,1.3084,2.4679,282498.0395,532216.7705
000789.SZ,9.77,14.55,5.7907,29.5644,1.6929,3.0557,1.6186,43.3757,0.6711,1.3408,599256.9875,892445.1554
000790.SZ,3.96,10.01,9.2513,336.8456,2.7053,5.7786,0.5146,27.6494,3.6042,7.5212,221889.8033,467873.7013
000791.SZ,4.17,8.24,9.0976,64.8597,0.7207,1.4506,0.6517,13.771,2.0099,4.5682,404959.6254,800207.9888
000792.SZ,5.91,16.3,,,0.945,1.9839,0.4513,11.5823,0.9872,4.2341,1646579.545,4541327.68
000793.SZ,2.61,11.16,22.0416,55.3676,0.5316,2.3096,0.0279,16.4415,1.4663,5.5552,522337.9271,2233444.93
000795.SZ,3.36,6.63,44.8371,86.7766,1.8201,3.6241,0.3474,26.0455,1.9436,4.0688,380917.8586,751632.5603
000796.SZ,5.76,17.8,25.1152,49.2728,2.0709,7.4248,0.1235,18.1332,0.5501,1.9215,462528.1486,1429340.459
000797.SZ,3.58,11.39,15.9181,40.4156,0.8768,4.929,0.1568,6.1976,1.1004,3.4212,469202.918,1147728.886
000798.SZ,4.66,9.23,16.0266,77.6603,2.0312,3.9338,0.3447,7.7091,2.4629,3.8543,148866.03,294856.965
000799.SZ,14.71,29.23,21.6534,57.4374,2.2567,4.8194,1.162,17.5527,4.3973,11.8632,477970.5296,949767.4085
000800.SZ,5.23,12.26,54.05,379.0657,1.0628,2.4973,0.2681,8.4778,0.3042,0.7246,851182.5,1995315
000801.SZ,4.05,7.15,49.962,956.0598,1.7794,3.1646,0.6699,15.9739,1.2196,2.2006,414236.6916,731306.7519
000802.SZ,9.31,15.97,15.1873,36.308,1.4195,2.435,0.4342,33.2772,4.7516,11.426,673252.8874,1154870.957
000803.SZ,10.45,23.46,30.2915,134.484,16.7474,121.6771,0.0218,5.6943,2.7978,87.6323,133478.7832,299656.675
000806.SZ,2.9,13.7,593.5543,2651.415,1.6034,7.4207,0.6703,28.7962,3.6602,11.6661,318974.411,1506879.114
000807.SZ,3.53,11.02,18.1185,81.4996,0.9331,2.9711,0.8651,17.2338,0.4254,1.3779,920214.0953,2872736.354
000809.SZ,2.05,3.9,9.0518,33.4193,0.5436,1.058,0.2483,3.5121,15.4634,46.5724,169082.2151,321668.6043
000810.SZ,5.22,12.28,21.4361,102.0575,1.95,4.4524,0.406,28.8493,0.7613,1.739,560891.2342,1318998.828
000811.SZ,4.38,8.37,10.2103,20.8924,1.0203,1.9953,0.2726,18.7325,0.8176,1.6785,286037.7181,546606.3244
000812.SZ,2.75,10.09,50.7397,180.5266,1.5511,5.016,0.2137,22.5951,2.4881,4.4712,211390.4689,451402.0319
000813.SZ,7.55,13,20.9422,32.6046,3.5403,5.6568,0.2,18.1649,5.3399,12.2451,1692318.759,2913926.34
000815.SZ,6.32,16.89,81.2113,332.3919,2.1798,5.9644,0.3022,7.6033,4.4299,14.6784,439406.2381,1174299.266
000816.SZ,1.23,4.4,87.547,89.2703,0.5831,1.9082,0.1494,28.3245,1.0581,3.6637,174512.8081,624273.4599
000818.SZ,8.62,14.91,12.747,48.1952,2.2546,3.9691,0.4225,15.9876,1.5379,2.897,594780,1031537.168
000819.SZ,8.31,13.31,90.6405,433.6816,3.2701,5.3414,0.4471,28.3974,1.172,2.5107,225481.9611,361151.0111
000820.SZ,4.15,40.6,17.5407,99.3872,2.7752,32.1322,0.1969,33.497,3.9924,25.798,264456.7671,2587215.601
000821.SZ,7.02,13.23,11.961,48.6073,1.2811,3.2992,0.373,12.6118,1.7379,4.86,377841.1666,712085.2754
000822.SZ,4.7,9.87,6.2099,26.2425,1.2897,3.3034,0.4676,9.1336,0.8043,1.9233,420693.2052,883455.731
000823.SZ,5.65,15.1,14.4651,39.0748,0.9646,2.6316,0.8813,19.4424,0.6587,2.0126,303385.79,810818.66
000825.SZ,4.14,7.17,3.6142,21.8273,0.7974,1.6676,0.6283,20.1978,0.3246,0.6099,2358246.588,4084209.67
000826.SZ,9.2,34.99,10.3764,29.8924,0.9614,2.4797,0.4297,5.9946,1.1635,4.4201,1316132.481,3575425.12
000828.SZ,6.34,11.57,7.5432,13.111,1.1265,2.1908,0.225,5.3313,4.2515,8.4401,659053.7729,1202721.16
000829.SZ,4.64,9.97,22.4579,52.6259,1.7653,3.5938,0.2732,6.6768,0.1112,0.2779,481461.9227,1058103.567
000830.SZ,9.72,24.9,4.4088,31.8585,1.3986,3.8538,1.1459,13.6273,0.6956,2.5489,1423844.676,3647503.337
000831.SZ,8.27,14,96.0562,415.3551,3.8597,6.534,0.4554,16.3283,9.8488,19.6459,811195.1873,1373244.573
000833.SZ,4.52,7.06,25.6252,54.8858,1.1088,1.7503,0.2377,5.6546,1.0468,2.5297,302117.6367,471891.7068
000835.SZ,3.37,8.83,10.5474,60.8573,2.2724,7.3997,0.4376,19.3276,4.4814,11.3651,110118.246,288529.4102
000836.SZ,4.67,5.22,56.3405,62.9759,4.2338,4.7324,3.0065,11.0867,2.3022,2.5733,564348.5896,630813.6269
000837.SZ,3.8,6.61,71.1349,289.4531,0.9313,1.6203,0.225,12.8878,0.8537,1.5425,263480.9458,458318.1715
000838.SZ,2.78,6.58,16.3353,63.9872,1.732,4.2685,0.236,16.8296,1.5202,6.1525,305928.4833,724104.1079
000839.SZ,2.82,9.65,69.9657,1634.4607,1.6806,5.5549,0.4534,17.7338,2.7835,8.3606,1105391.031,3782632.43
000848.SZ,7.36,11.66,16.1944,26.2153,3.8736,6.6042,0.3782,5.0467,3.2359,5.1484,720222.1678,1141004.141
000850.SZ,2.87,4.68,12.1479,73.1364,0.6582,0.9965,0.2602,7.1968,1.0443,1.9364,270831.8576,441635.2242
000851.SZ,3.39,9.63,17.655,70.2514,0.9258,2.1621,0.474,23.9,0.2999,0.6956,307686.5249,720658.1144
000852.SZ,6.46,11.76,41.7521,680.5222,2.3061,4.187,1.2088,27.1425,0.832,1.8663,386409.8677,703433.4434
000856.SZ,9.87,25.29,71.2727,307.0134,7.1158,19.5915,2.1295,45.0983,1.2787,3.7601,224049,574083
000858.SZ,47.49,91.75,15.1055,40.273,3.093,6.8796,0.5469,4.7081,4.921,12.0839,18433756.42,34827994.66
000859.SZ,2.61,9.08,17.8747,66.7122,1.283,4.3683,0.1814,53.7516,1.6341,5.4795,192996.3795,671420.3548
000860.SZ,16.88,56.19,21.9905,43.6137,1.3896,4.7788,0.6954,11.3201,0.8549,2.6553,963155.9065,3206145.165
000861.SZ,2.37,3.26,21.8318,38.1248,1.536,2.3099,0.0964,11.6991,1.8363,3.4888,533221.3614,733459.5512
000862.SZ,2.84,8.94,94.1861,98.3042,0.7616,2.3855,0.4099,60.0669,1.9608,5.9534,200537.7951,631270.3833
000863.SZ,3.53,5.59,16.0539,69.6074,0.8109,1.2466,0.0779,7.33,1.7736,3.458,484058.6976,772399.7
000868.SZ,3.05,9.68,,,2.188,5.4362,1.02,32.3147,0.5237,1.326,223665.3962,673307.5037
000869.SZ,25.19,45.83,17.5251,31.5884,1.8485,3.349,0.3458,8.353,3.4568,6.4906,1726683.816,3141481.512
000875.SZ,2.35,4.02,,,0.6886,1.1424,0.2097,8.1824,0.7674,1.7566,504383.7853,862818.22
000876.SZ,5.67,14.22,11.344,33.4715,1.1529,2.8088,0.1958,8.3906,0.3711,0.8879,2390480.51,5995173.343
000877.SZ,6.38,12.79,10.1429,42.317,0.9099,1.7425,0.9717,29.8316,0.9238,2.0356,669085.2478,1341316.665
000878.SZ,7.87,14.55,28.2381,72.7287,1.6685,3.5125,0.3571,9.1577,0.2255,0.4442,1114705.856,2060860.254
000880.SZ,6.2,9.62,32.7273,111.7039,1.2557,1.9936,0.2202,5.9185,0.7648,1.4045,171182.31,265608.681
000881.SZ,6.67,13.97,19.4058,31.9507,1.2427,2.8271,0.2412,15.3093,1.0098,2.4878,683673.5906,1474670.388
000882.SZ,2.12,3.52,19.8346,543.0965,0.7211,1.2382,0.2197,13.1974,4.766,9.4923,580318.6128,963547.8853
000883.SZ,3.45,4.8,10.012,16.1341,0.8717,1.2307,0.1372,1.5853,1.8953,2.7663,2245070.073,3123575.753
000885.SZ,6.96,18.13,4.7856,14.2221,1.5035,4.8355,0.8842,25.2819,0.9877,1.9981,345481.8602,899940.5352
000886.SZ,3.57,7.95,26,89.8573,1.3125,2.9558,0.5044,31.4928,6.9617,13.4781,353011.7031,786118.4985
000887.SZ,9.1,18.69,9.3226,21.8993,1.3961,3.1942,0.3377,5.3356,0.8996,2.2453,1123291.347,2307168.538
000888.SZ,5.38,11.31,13.7921,30.099,1.271,2.7586,0.3238,6.8647,2.6252,5.5288,283479.2489,595938.7184
000889.SZ,9.6,14.79,30.0463,43.3587,1.8253,3.3731,0.1044,5.0379,2.2016,4.5022,642337.8077,922022.3948
000890.SZ,3.89,7.47,9.3968,117.0818,1.6303,3.3065,0.213,26.7368,0.8209,1.6191,147680.5824,283592.2752
000892.SZ,3.47,8.4,6.1542,33.6162,1.0737,3.0773,0.2539,5.149,2.1699,7.0927,340400.2241,824023.5973
000893.SZ,3.18,9.5,,,0.8785,2.5189,0.2015,27.6175,1.7866,5.4733,240695.2405,719058.1084
000895.SZ,21.48,29.66,14.7637,22.8708,4.8791,8.0398,0.4152,7.6239,1.4155,1.9306,7087451.194,9786489.87
000897.SZ,2.11,3.93,,,2.9512,5.0825,0.2036,14.245,3.4938,32.4567,341244.4414,635587.988
000898.SZ,4.97,7.96,3.919,14.6761,0.7068,1.2071,0.5281,11.9552,0.3538,0.7445,3595699.5,5758907.046
000899.SZ,3.68,6.02,31.1902,301.3022,0.786,1.2704,0.1665,5.8926,1.5903,2.6814,359049.4157,587358.0115
000900.SZ,4.81,5.09,7.2303,7.6512,0.7961,0.8425,1.5863,3.058,0.6114,0.647,730075.4287,772574.622
000901.SZ,8.55,24.24,36.7736,65.7367,1.3783,2.6605,0.6827,19.3683,0.8467,1.5768,525133.0639,992532.2011
000902.SZ,7.76,10.9,13.1768,22.1336,1.7612,2.4541,0.273,4.5775,1.0634,1.5635,1012314.729,1421936.926
000903.SZ,2.24,3.63,16.0726,28.2025,0.7989,1.3377,0.1826,6.2268,0.7137,1.3576,441459.392,715400.7111
000905.SZ,5.65,11.19,27.0137,219.3608,1.1203,2.2336,0.3011,12.5308,0.2132,0.4633,300015,594189
000906.SZ,4.51,8.77,12.6559,29.2025,1.1386,2.4899,0.1756,8.2087,0.0534,0.1017,304666.5146,447982.5353
000908.SZ,3.78,6.44,15.726,38.055,1.3845,2.4453,0.2701,10.583,1.2511,2.1861,332554.7047,566574.682
000909.SZ,5.99,11.19,60.3742,134.3513,1.7907,3.2949,0.2622,15.7115,0.6715,1.6874,187099.1259,349522.4072
000910.SZ,9.55,25.98,7.2437,23.1817,1.3235,4.4934,0.2919,4.9185,0.7291,2.0496,529050.9,1442591.46
000911.SZ,5.02,9.59,12.8744,17.5129,1.4052,4.0546,0.4689,16.646,0.4001,0.8742,162688.6304,310793.6186
000912.SZ,4.05,17.05,28.0065,28.1849,2.0781,12413.2726,0.0131,57.9124,0.8587,5.4653,318240,1011360
000913.SZ,7.93,20.21,22.0343,93.7875,1.4475,3.7707,0.1563,7.0023,1.0643,3.5924,359654.048,916596.256
000915.SZ,12.07,31.7,15.8909,30.7781,1.8375,5.0452,0.4465,8.5835,1.6653,4.1402,282838.1024,742830.8075
000917.SZ,3.79,10.3,42.1183,56.1164,0.5402,1.4848,0.2953,21.4163,0.5602,1.579,537253.8521,1460083.028
000918.SZ,4.15,9.5,3.3139,21.5599,1.507,8.4935,0.3071,6.9223,5.1905,15.7927,748739.4725,1713981.925
000919.SZ,5.89,9.25,22.6368,34.8109,1.1461,1.7977,0.167,4.3392,0.9747,1.4024,296856,466200
000920.SZ,4.87,10.01,22.5824,38.7377,2.5056,4.971,0.2187,11.1747,1.9461,4.0184,205514,422422
000921.SZ,6.68,16.04,4.4306,12.3634,1.2966,3.5331,0.4948,14.2624,0.2536,0.6686,910300.5472,2185811.494
000922.SZ,5.63,9.77,9.3791,34.5595,1.6868,3.1236,0.0709,12.5976,1.5716,3.315,288057.3063,478625.8303
000923.SZ,11.22,25.53,21.4117,858.5742,1.1583,2.6025,0.6911,14.1242,0.9666,4.179,732361.8942,1666417.037
000925.SZ,4.36,15.82,23.4566,83.5964,1.0322,2.7256,0.4856,13.0147,1.0092,4.1334,239841.8673,621608.5096
000926.SZ,5.77,12.36,5.7399,16.3872,0.5298,1.2003,0.4386,13.6285,0.4738,1.3201,555340.8475,1200801.778
000927.SZ,2.56,4.72,,,10.7667,112.5156,0.3027,10.176,2.6194,4.8569,408364.5491,752922.1374
000928.SZ,3.79,7,11.832,22.3242,1.0395,1.9625,0.4701,21.6772,0.673,1.1277,476275.255,879664.0594
000929.SZ,5.28,12.12,88.1004,145.7097,1.398,3.0493,0.338,18.6513,1.7939,3.5912,98084.448,225148.392
000930.SZ,6.48,14.92,20.9475,55.2456,1.1475,8.0539,0.4691,24.2567,1.13,2.5316,757062.7253,1696137.538
000931.SZ,5.07,9.78,31.065,337.9719,2.3842,4.3539,0.2853,16.0118,2.0889,3.9902,381835.3799,736558.1884
000932.SZ,5.83,10.74,2.5026,11.2772,1.1284,3.3458,1.3508,15.1128,0.1974,0.4233,1758123.965,3238808.127
000933.SZ,3.81,10.9,31.2399,115.9613,1.1774,3.1782,0.8927,17.2521,0.3817,1.079,724090.5,2071545
000935.SZ,13.24,22.47,17.5005,130.11,3.2377,6.1047,0.8981,28.7132,3.9063,6.6446,1010795.001,1715450.428
000936.SZ,4.2,10.83,11.3586,39.6842,0.8253,2.1216,0.4362,26.7824,1.489,3.5095,372125.4125,959551.9566
000937.SZ,3.67,6.32,11.8004,22.2378,0.6495,1.1521,0.2742,6.2396,0.6148,1.1122,1296811.694,2233201.609
000938.SZ,30.64,80.79,27.7444,59.2506,1.7171,3.4116,0.7232,15.6756,0.9621,2.278,4471063.641,8420767.246
000939.SZ,0.95,10.51,55.1371,63.4813,0.4471,2.0244,0.0012,10.2211,0.8261,4.3293,373311.5719,2271306.196
000948.SZ,7.93,17.51,22.3104,218.219,1.3873,2.8501,0.0972,22.7385,0.7713,1.5534,195558.5945,431807.1865
000949.SZ,2.39,4.62,54.3804,834.806,0.8418,1.6185,0.1141,4.3183,0.6834,1.4687,300579.7957,581037.0946
000950.SZ,4.84,11.06,5.7502,18.0341,1.1753,6.3812,0.0658,32.6376,0.255,2.5799,354489.1471,1738553.804
000951.SZ,10.04,20.27,7.4662,14.8258,1.1806,2.3033,0.3818,6.8011,0.1622,0.3494,673765.1232,1360280.782
000952.SZ,9.4,16.48,13.8017,38.4123,2.7537,5.1704,0.3694,13.0937,2.8074,5.1787,236603.1822,414810.6854
000953.SZ,2.96,8.81,73.5587,87.9311,93.0079,111.1804,0.0574,9.084,3.9616,11.7287,87041.5934,259066.364
000955.SZ,3.63,7.98,35.6544,1007.9495,2.7509,6.4007,0.3028,44.0668,2.8229,6.9951,195437.385,429639.21
