ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh,close,closerate,pe_ttm,pe_ttmrate,pb,pbrate,turnover_rate_f,turnover_rate_frate,ps_ttm,ps_ttmrate,total_mv,total_mvrate,mv,mv_low,mv_high
000048.SZ,8.52,44.68,16.2522,2079.2941,6.1026,25.7836,0.008,12.6175,1.9423,8.8005,332934.9077,1745954.422,20.02,31.80309735,18.9499,0.130763219,7.1155,5.14658808,0.6285,4.920892978,2.2647,4.700941938,782318.8793,31.80309734,,,
000049.SZ,21,68.53,13.4936,54.9745,2.9031,17.6452,0.5337,28.1586,0.305,1.911,431011.8498,1406535.337,35.03,29.51819903,18.4922,12.05036535,4.4203,10.29161381,2.5981,7.472968228,0.4386,8.318804483,718968.8142,29.51819902,,,
000050.SZ,16.34,18.04,26.0159,36.8889,1.2869,1.4054,6.8746,23.6423,1.1575,1.4404,3346633.065,3694813.984,16.57,13.52941176,36.6676,97.96468316,1.305,15.2742616,9.0564,13.01192173,1.1738,5.76175327,3393739.896,13.52941185,,,
000055.SZ,3.85,19.28,2.5207,138.6148,1.111,11.5194,0.2117,27.4891,1.4213,6.7946,444860.4491,1459322.297,6.46,16.91510045,3.2309,0.521844812,1.4897,3.63840744,4.8692,17.07457456,2.3804,17.84936631,725706.1861,27.68420888,,,
000056.SZ,4.38,44.22,1.6479,457.8264,0.9534,6.1456,0.0615,30.6721,6.2232,91.7399,336653.4034,1953529.845,6.4,5.070281124,44.7791,9.454895397,1.3931,8.468471939,8.2384,26.71264203,9.0932,3.356069633,752221.0355,25.70187934,,,
000058.SZ,3.85,25.26,17.8034,419.2964,1.7788,15.0138,0.1956,29.87,2.001,27.2858,437917.8476,1982402.299,7.59,17.46847268,32.5165,3.664596892,4.7412,22.38307518,9.2102,30.37837328,3.6509,6.52526419,937863.093,32.36971696,,,
000059.SZ,5.19,14.98,5.4727,43.7469,0.6955,2.5858,0.0299,17.5536,0.2135,0.8223,830110.6767,2395964.92,7.17,20.2247191,6.8481,3.593543431,0.8703,9.247209438,2.3729,13.370464,0.3234,18.05190539,1146800.299,20.2247191,,,
000060.SZ,3.93,29,12.6034,304.9452,1.3673,8.8072,0.3187,17.2408,0.6634,2.7174,1402886.334,6416621.02,5.17,4.946150778,18.9527,2.171875524,1.7988,5.799809137,2.5621,13.25721985,0.8728,10.19474197,1845527.314,8.82856808,,,
000061.SZ,3.99,28,95.4046,2475.9373,1.4377,9.7285,0.1055,9.8428,2.7768,28.838,677088.6883,4751499.567,6.29,9.579341941,182.6625,3.665477899,2.235,9.616683553,1.7442,16.82910047,4.3705,6.115221095,1067390.438,9.57934194,,,
000062.SZ,14.74,91.76,13.5273,154.921,2.6507,25.3911,0.0484,33.7214,1.0902,25.781,983084.0008,6119931.337,21.55,8.841859257,25.4645,8.442526081,3.4288,3.421663647,4.1431,12.16018769,1.4102,1.29602929,1554437.648,11.12265189,,,
000063.SZ,28.25,31.09,,,5.2131,5.7372,2.972,10.5625,1.3015,1.4324,11844297.96,13035016.76,28.9,22.88732394,,,5.3331,22.89639382,3.2323,3.429286608,1.3315,22.91825821,12116821.63,22.88732372,,,
000065.SZ,6.77,57.74,9.5569,78.6931,1.3587,15.2182,0.4512,32.7305,0.5457,4.9101,404176.0417,1930945.577,11.47,9.221110457,14.8333,7.631891831,2.1089,5.412893683,8.0137,23.42832713,0.8846,7.765099441,882622.7053,31.33718957,,,
000066.SZ,3.44,24.33,26.0612,1089.1161,1.6978,12.8713,0.0191,25.5655,0.0585,3.2523,455316.2968,3317966.28,10.19,32.31211106,61.076,3.293790377,4.9534,29.13679689,16.5141,64.56878464,3.2523,100,2991952.706,88.61147621,,,
000068.SZ,2.24,14.85,86.1366,2139.8835,3.6047,59.8953,0.2223,34.8634,5.5464,261.4681,225494.4079,1494907.124,6.57,34.33782712,,,10.8913,12.94461242,13.7591,39.07728103,17.2833,4.586129273,661383.1518,34.33782712,,,
000069.SZ,5.21,13.85,4.79,21.7768,0.8318,3.5172,0.2417,17.404,0.9598,3.4517,4274326.417,10070809.67,7.26,23.72685185,6.6159,10.74893447,1.104,10.13629254,1.0982,4.990589839,1.2533,11.77816124,5956163.107,29.01477701,,,
000070.SZ,5.88,36.21,14.3322,167.0972,1.7927,9.0678,0.0225,38.1659,0.6653,4.6824,261515,1096613.811,15.58,31.98153643,37.8539,15.39730959,4.6006,38.59603304,21.6766,56.77024072,1.7002,25.76236589,976857.8143,85.65966145,,,
000078.SZ,2.87,34.89,10.4412,1038.8364,1.2863,17.4065,0.2213,25.3131,0.2089,2.5085,699518.4454,2552949.64,4.61,5.434103685,19.3771,0.86891693,2.0545,4.76544956,4.4415,16.81904048,0.3479,6.044529483,1273550.882,30.9713378,,,
000088.SZ,4.8,14.16,22.0803,68.2682,1.4562,5.3918,0.283,36.1591,24.5714,92.9323,932256,2750155.2,6.88,22.22222222,28.0024,12.82175635,1.9833,13.39312938,6.737,17.9896923,32.732,11.93752569,1336233.6,22.22222222,,,
000089.SZ,6.1,15.44,21.1055,106.8917,1.2919,3.1714,0.1409,18.608,3.6156,10.5204,1031992.839,3166388.122,9.78,39.40042827,27.3031,7.224472001,1.737,23.68183027,2.2065,11.1852971,5.6437,29.3723207,2005652.58,45.61759242,,,
000090.SZ,4.58,33.95,11.3607,41.3441,1.0458,4.8007,0.2793,21.8003,0.9614,3.3856,658302.93,1875842.046,6.68,7.150153218,41.3441,100,1.5253,12.76998056,3.0888,13.05469077,1.4022,18.18331821,960144.8849,24.79115052,,,
000096.SZ,8.03,31.53,22.2194,436.8985,1.7198,8.3265,0.0528,23.8235,2.6151,15.9031,423984,1664784,11.18,13.40425532,54.0889,7.685340303,2.3819,10.02164469,1.1988,4.821061222,3.5685,7.174894642,590304,13.40425532,,,
000099.SZ,5.14,26.28,26.7175,88.9398,1.0451,5.9274,0.3043,30.7238,2.3129,11.7793,311520.1959,1592753.064,8,13.52885525,32.2252,8.85164965,1.5753,10.85963583,4.0703,12.38021664,3.4004,11.48799966,484856.336,13.52885525,,,
000100.SZ,2.24,7.48,7.9318,31.0592,1.0621,4.048,0.2588,14.5358,0.2406,0.8846,2117340.573,9127637.389,3.81,29.96183206,14.885,30.06477166,1.6929,21.12595867,2.7728,17.60874133,0.4554,33.35403727,5162416.081,43.43718373,,,
000150.SZ,5.02,52.7,11.1647,882.8729,2.2675,14.679,0.0427,31.6794,2.65,48.1557,162648,2359931.702,12.37,15.41526846,34.0319,2.623263152,3.1801,7.352858236,14.2252,44.82926475,3.2267,1.267313765,775508.485,27.89173216,,,
000151.SZ,9.16,37.14,29.2864,131.7985,2.7856,12.2289,0.1857,135.6177,1.1469,6.4473,271117.68,1099269.72,13.69,16.19013581,46.2309,16.52926825,4.125,14.18360107,9.4354,6.829774352,2.6667,28.67330767,405196.62,16.19013581,,,
000153.SZ,4.88,19.56,25.8409,142.1908,1.24,5.4573,0.1226,20.8259,0.5306,3.6131,154733.8834,610548.2459,6.98,14.30517711,35.4608,8.268077583,1.7563,12.24242999,2.2416,10.2350833,0.7219,6.206001622,217874.5785,13.85228292,,,
000155.SZ,3.13,17.27,9.6934,182.7276,1.2364,13.9966,0.0149,29.0757,0.6198,17.2699,147110,952500,5.12,14.07355021,47.3113,21.7401531,2.1941,7.505368254,7.3841,25.3578704,1.1988,3.477456592,650240,62.47035598,,,
000156.SZ,7.8,59.95,17.1895,199.9928,1.0782,28.5742,0.234,18.6419,3.3867,34.7673,1118014.484,8592944.653,12.63,9.261744966,27.7848,5.796011341,1.7194,2.33197556,4.3518,22.36974343,5.394,6.396627216,1810323.452,9.26174496,,,
000157.SZ,3.2,10.38,18.7638,440.7448,0.6743,1.9817,0.0064,19.2872,0.984,3.296,2493447.544,7998780.304,4.56,18.94150418,26.3271,1.792331882,0.9489,21.00351843,0.9296,4.788183063,1.3463,15.67041522,3560692.705,19.38566127,,,
000158.SZ,4.1,39.89,20.2985,8203.3033,1.1379,11.7923,0.2356,39.1935,0.6475,6.2884,677678.734,4372890.445,6.75,7.404302878,33.87,0.165849836,1.8703,6.874155279,5.5137,13.54821487,1.0341,6.853516283,1115690.599,11.8534985,,,
000159.SZ,3.45,16.69,18.5686,463.9344,0.8054,3.7511,0.3756,46.1597,2.6767,8.0898,165993.0564,803021.4817,9.68,47.05438066,338.4197,71.81761599,2.1974,47.25532132,1.357,2.143538914,7.9859,98.08058229,465304.0412,46.98549906,,,
000166.SZ,3.89,19.9,8.7895,156.0948,1.2992,8.3115,0.1288,37.6666,3.6382,48.873,8766482.434,29564922.5,5.75,11.61773891,31.148,15.17834049,1.8672,8.100052764,2.7437,6.966044893,8.4819,10.7079063,12958168.12,20.15384651,,,
000301.SZ,2.86,12.07,10.8879,179.5286,1.1626,4.6522,0.1352,27.3746,1.4307,25.9008,348415.6233,2755872.404,6.04,34.5276873,35.8672,14.81214203,1.9058,21.29756992,1.525,5.102168183,1.7781,1.419691787,2433548.146,86.6114208,,,
000333.SZ,20.35,62.12,8.5795,24.107,2.3126,5.711,0.2268,5.8893,0.6954,4.348,10135337.66,40679446.3,48.24,66.77040938,15.7461,46.15424247,4.0303,50.54437382,0.6105,6.77615894,1.2247,14.49104747,31784721.23,70.87908123,,,
000338.SZ,6.63,36.76,7.0612,29.9665,0.9018,2.6325,0.278,12.032,0.3632,0.9125,2835021.068,9330235.701,11.76,17.02621971,11.3694,18.80874732,2.6325,100,2.3278,17.43916964,0.5898,41.25250319,9330235.701,99.99999999,,,
000400.SZ,7.41,35.7,11.7003,36.9592,0.9745,6.3375,0.3021,19.5674,0.7404,4.5581,747170.536,3599728.493,11.27,13.64439731,24.2879,49.83431583,1.4737,9.30822301,3.3879,16.01739916,1.232,12.87686303,1136384.877,13.64439731,,,
000401.SZ,7.93,24.77,11.1644,785.0425,0.8612,3.3427,0.1585,56.7643,0.5175,2.7059,1068585.671,3337814.258,17.22,55.16627078,15.6445,0.578915465,2.0008,45.92383639,6.6861,11.5316805,0.7522,10.7247304,2320434.458,55.16627078,,,
000402.SZ,5.79,14.97,6.1588,19.0191,0.5855,1.8435,0.1395,11.9097,0.781,2.4356,1730590.416,4474428.071,8.27,27.01525054,9.4947,25.9395193,0.8314,19.54689984,0.6395,4.248016176,1.3509,34.44337,2471845.033,27.01525055,,,
000403.SZ,14.5,36.9,29.5697,230.5405,8.5437,18.347,0.0596,23.4909,6.7476,18.4645,395237.5186,1005811.34,27.69,58.88392857,174.2733,72.00230083,11.8296,33.51830506,1.0818,4.362540704,9.3789,22.45730526,754767.3716,58.88392859,,,
000404.SZ,3.55,13.99,15.4853,98.3858,0.7879,3.8007,0.2716,29.1701,0.2862,1.1409,247078.5725,782913.9102,4.99,13.79310345,87.1902,86.49513574,1.1075,10.60807223,2.548,7.877225462,0.4023,13.58371358,347301.9935,18.70414546,,,
000407.SZ,3.55,12.53,34.0522,394.5759,1.3909,5.4708,0.2126,19.6466,0.7156,4.7688,312430.0529,1073703.28,4.93,15.3674833,60.0914,7.222604228,1.9153,12.85325621,7.5104,37.55171349,0.9693,6.259251949,433881.7354,15.95375723,,,
000408.SZ,5.75,35.87,16.1659,2109.4319,2.8706,66.4529,0.0638,27.4688,3.8563,2650.3588,145073.3625,4391058.841,12.74,23.20717131,19.6527,0.166572237,3.4764,0.952780884,2.0369,7.199781062,8.3812,0.1709766,2540075.111,56.4062633,,,
000409.SZ,3.02,23.9,32.2626,123.4429,2.0744,11.2321,0.0456,37.1969,1.0858,38.8614,154301.2097,1129775.335,5.48,11.7816092,,,2.8278,8.22695655,5.2221,13.93356356,2.8378,4.637914421,279990.2746,12.88492043,,,
000410.SZ,5.97,40.45,6.3064,931.005,3.2217,44.6336,0.0641,31.6207,0.8702,4.1187,456986.1177,3096329.726,8.11,6.20649652,8.5669,0.244458032,8.9868,13.92136077,3.4991,10.8852031,1.1847,9.681391411,620796.8869,6.20649652,,,
000411.SZ,10.55,41.66,23.2305,127.9135,2.4562,13.7598,0.0023,23.9529,0.1105,0.5949,218859.693,864236.475,13.67,10.0289296,28.9481,5.461822837,3.0994,5.690222584,4.1852,17.46469817,0.1401,6.110652353,283584.0762,10.02892961,,,
000413.SZ,4.1,16.91,11.558,58.0494,0.7417,6.3527,0.1791,27.0532,0.8789,17.9731,1826186.881,8353419.91,6.29,17.09601874,17.7316,13.27901504,1.1379,7.061129923,3.3003,11.61415638,1.3484,2.746545612,3604327.324,27.24187164,,,
000415.SZ,3.38,28.28,6.5465,51.8219,0.5888,5.0053,0.0377,27.3342,0.5627,6.7487,717127.9292,5017730.23,4.85,5.903614458,9.3937,6.288624728,0.8448,5.796445149,4.808,17.47586687,0.8074,3.955706434,2999492.822,53.07081969,,,
000416.SZ,3.15,17.52,34.7528,447788.2745,1.9618,11.1834,0.0802,23.5668,8.537,329.2645,167539.5206,931838.8575,5.59,16.97981907,184.805,0.033512232,3.4327,15.95059426,9.1517,38.62415164,247.6351,74.5486745,297316.1651,16.97981906,,,
000417.SZ,4.2,19.14,16.425,45.1285,0.8814,4.4392,0.1549,22.0399,0.3135,1.5053,327551.364,1492698.359,5.41,8.099062918,31.9916,54.23241068,1.1354,7.139243353,3.0892,13.40781357,0.4038,7.576774627,421917.3522,8.099062917,,,
000418.SZ,13.35,77.1,13.6456,33.5838,1.99,7.0711,0.2546,15.2379,0.8314,2.3293,844371.1649,4876480.66,56.35,67.45098039,20.8369,36.06794997,4.5762,50.89842751,1.4806,8.18244312,1.5615,48.74157153,3564068.55,67.4509804,,,
000419.SZ,3.83,15.7,14.872,58.9416,0.7135,4.6559,0.1959,31.2373,0.5346,1.9871,208192.1569,853424.7684,5.22,11.71019377,19.7536,11.07702362,0.9476,5.938007305,2.5003,7.423634243,0.7421,14.28571429,283750.1459,11.71019376,,,
000420.SZ,1.69,12.19,28.193,529.9435,1.1622,9.2116,0.1822,24.4727,1.3373,9.7163,333049.4249,873539.4568,2.84,10.95238095,42.2675,2.805079417,1.9172,9.379581087,1.9813,7.406599288,2.1842,10.10741139,559680.6903,41.93070215,,,
000421.SZ,4.29,15.8,14.1921,44.7555,0.9816,4.1264,0.3057,21.2121,0.6847,4.2838,245665.5347,904782.1557,5.58,11.20764553,18.0391,12.5869504,1.2627,8.938565251,2.7119,11.50939425,0.9328,6.893390014,319536.9892,11.20764553,,,
000422.SZ,1.96,12.48,108.2473,383.1615,0.5651,20.9254,0.1446,14.5184,0.1603,0.6244,175981.8756,1120537.657,4.14,20.72243346,,,20.9254,100,2.1158,13.71384046,0.2873,27.36479207,371716.8188,20.72243345,,,
000423.SZ,37.78,72.95,12.4761,27.5992,2.4117,6.2679,0.2794,11.8234,3.3697,8.9929,2470893.367,4771087.112,48.3,29.9118567,15.1517,17.69213984,2.795,9.939837145,1.959,14.54954955,4.3047,16.62754304,3158924.024,29.91185669,,,
000425.SZ,2.84,17.83,14.319,537.6413,0.9207,2.0238,0.323,19.527,0.6017,1.9949,2011937.707,4210428.324,4.49,11.00733823,20.0913,1.103010516,1.4088,44.24802828,2.3909,10.76806915,0.8442,17.40597186,3517317.125,68.47331558,,,
000426.SZ,4.34,20.21,11.2147,889.1012,1.4035,5.5465,0.4638,42.5434,3.3397,27.5547,402937.5564,2262754.175,6.78,15.37492124,17.3304,0.69663903,2.1947,19.09727251,7.2922,16.22734056,5.1723,7.568036341,1266843.378,46.45112924,,,
000428.SZ,2.38,17.21,27.7329,2049.1547,0.8458,8.2936,0.1784,20.0296,2.234,9.2141,242504.388,1237271.646,3.4,6.877950101,67.026,1.94383478,1.2352,5.228389592,1.5759,7.039876683,3.2504,14.56139597,346434.84,10.4477154,,,
000429.SZ,4.07,9.8,9.166,34.1856,1.1202,2.4719,0.1722,31.0015,3.6313,9.5452,511646.9234,2048990.004,8.85,83.42059337,11.0336,7.464547795,1.9301,59.91714138,1.7398,5.084773251,5.7488,35.80547524,1850363.422,87.07987924,,,
000430.SZ,4.63,16.32,25.5946,115.1631,1.1897,10.7071,0.0503,24.4098,3.668,10.3279,187430.5886,523602.9632,6.21,13.51582549,95.21,77.72308345,1.5917,4.223842646,1.4711,5.832632033,5.3671,25.51239508,251391.783,19.02630889,,,
000488.SZ,5.44,19.79,3.1189,49.707,0.6291,2.0966,0.5174,22.4976,0.3513,1.4711,1103751.116,3832146.419,6.96,10.59233449,5.7124,5.566872227,1.1523,35.65247019,3.7761,14.82561578,0.6435,26.09394535,2021607.307,33.64088005,,,
000498.SZ,3.6,13.65,7.6283,47.7475,0.9858,5.7057,0.09,27.5997,0.2934,2.2958,403250.0627,1528989.821,6.37,27.56218905,10.7521,7.786296835,1.4269,9.345536982,11.5054,41.49590872,0.4831,9.473631642,713528.5831,27.56218905,,,
000501.SZ,9.27,28.66,6.2056,21.4856,0.8939,4.0379,0.2963,14.5505,0.3952,0.8732,712856.2616,1516187.341,11.5,11.50077359,7.6984,9.769633508,1.1089,6.838422392,1.9149,11.35524968,0.4903,19.89539749,884341.6407,21.34678758,,,
000502.SZ,6.09,39.07,72.7691,284.5469,5.6164,37.0618,0.2289,39.1083,4.9555,294.1481,112555.1407,722090.2045,8.68,7.853244391,95.4133,10.6924333,9.5045,12.36460659,2.6726,6.285333621,92.9234,30.41844777,160423.4189,7.85324439,,,
000503.SZ,13.21,78.19,213.7796,13140.8161,9.0029,54.334,0.1707,21.051,71.9489,369.4255,1187344.132,7027890.813,27.95,22.68390274,434.2398,1.70541949,19.236,22.57412681,0.4069,1.131209801,212.0184,47.08588844,2512208.06,22.68390273,,,
000504.SZ,5.63,35.8,146.0808,506.1144,14.6127,19077.297,0.0217,17.4603,27.6111,712.9055,175416.1063,1115434.566,17.16,38.21677163,,,3032.1999,15.82981259,5.1496,29.40545686,50.6438,3.360993465,534660.8141,38.21677161,,,
000505.SZ,5.2,22.2,15.2933,3060.0582,1.269,12122.7375,0.1114,22.0574,0.3194,39.1457,221907.6101,947374.7969,6.75,9.117647059,39.2181,0.785768386,2.1003,0.00685808,5.6687,25.32261004,0.5829,0.678663689,462908.4957,33.22009458,,,
000506.SZ,3.38,3.91,,,3.0291,3.5041,5.5808,12.5341,6.3127,7.3026,314008.0032,363245.9446,3.91,100,,,3.5041,100,12.5341,100,7.3026,100,363245.9446,100,,,
000507.SZ,5.08,13.98,29.4041,866.9783,1.6033,4.5117,0.0985,50.8604,1.7023,5.8529,401086.7869,1103778.205,7.87,31.34831461,36.1578,0.806340501,2.1725,19.57089809,4.8556,9.371398628,2.7233,24.59885318,621368.7033,31.3483146,,,
000509.SZ,2.37,17.03,59.2964,674.522,28.9586,545.9043,0.1301,27.5027,0.7244,86.8048,195639.4987,1126784.455,3.29,6.275579809,138.2222,12.82875745,48.9743,3.871915368,5.353,19.08075959,1.4178,0.805525997,271583.9455,8.15602837,,,
000510.SZ,3.88,15.78,21.1191,347.5318,2.5953,12.5707,0.058,36.6992,1.1302,6.7344,236362.7146,961289.5968,5.39,12.68907563,29.1877,2.471901369,3.5869,9.940453516,2.9945,8.014202592,1.5621,7.70671996,328349.2349,12.68907562,,,
000513.SZ,23.52,97.99,4.2357,53.7144,1.5802,7.2568,0.3053,17.4369,1.9108,5.1521,1413550.453,4353377.643,36.55,17.49697865,23.4122,38.75708133,2.4557,15.42296445,2.0605,10.24539448,2.9694,32.65973529,2628128.627,41.31461122,,,
000514.SZ,3.42,16.16,25.1903,1104.677,0.9656,4.9106,0.083,44.7346,2.5905,13.6906,288569.67,1363533.879,5.05,12.79434851,169.2184,13.34227647,1.4238,11.61470215,9.8558,21.88678569,7.8902,47.74461491,426104.3373,12.79434851,,,
000516.SZ,4.41,37.57,3.805,112.9754,1.4856,16.7173,0.0803,20.2725,1.2492,7.5381,450167.844,2962092.892,6.06,4.975874548,5.3136,1.381876406,2.0552,3.739569451,3.1561,15.23261457,4.018,44.02677734,1194455.877,29.63018477,,,
000517.SZ,1.99,27.02,15.2487,495.8034,1.4635,7.8146,0.4494,42.341,1.6344,57.9921,633600.5745,2867652.852,3.48,5.952856572,23.5847,1.734662048,2.4367,15.32332982,25.2873,59.29088409,4.1053,4.384316606,1108005.025,21.23515439,,,
000518.SZ,2.56,9.49,204.6117,41913.7097,4.2563,16.2379,0.0649,24.1999,7.7272,38.1026,263566.3928,977048.8547,4.35,25.82972583,,,7.2323,24.83808506,2.4768,9.993370624,13.1302,17.78742008,447856.9566,25.82972584,,,
000519.SZ,6,26.06,18.5976,310.8481,1.0947,4.7802,0.5402,31.5154,1.6202,18.1963,842076.9864,2592193.657,8.31,11.51545364,32.2959,4.68717761,1.4957,10.88047755,5.1827,14.98779669,2.2291,3.673361044,1166276.626,18.5244587,,,
000520.SZ,2.18,21.2,34.7559,862.4734,7.6494,91.957,0.287,45.2982,0.7151,26.668,147089.4621,2145616.925,3.52,7.045215563,46.6054,1.431587468,9.4809,2.172402014,2.223,4.301151713,4.0502,12.85058702,356253.3762,10.46590142,,,
000521.SZ,2.75,11.71,14.4287,269.866,0.569,2.607,0.2586,27.085,0.1684,0.8249,287264.4173,894338.6091,4.12,15.29017857,,,0.8525,13.91069676,5.157,18.25962485,0.2552,13.22162986,430374.327,23.57371004,,,
000523.SZ,3.6,24.19,56.397,287.4061,1.2011,10.0569,0.0625,22.0215,0.1829,1.9188,225911.925,1076850.719,5.73,10.34482759,93.4236,16.02819975,1.9079,7.981210054,3.673,16.44200556,0.2914,6.250360044,359576.4806,15.70789304,,,
000524.SZ,6.24,31.88,21.2282,323.1876,1.7509,14.8221,0.2107,26.4455,0.6228,32.6786,247830.1707,989434.6416,8.36,8.268330733,28.2742,2.333426282,2.2279,3.64924414,6.884,25.43682437,0.8161,0.603011,560294.3871,42.13354,,,
000525.SZ,11.7,28.39,10.5975,8014.8357,1.3545,3.786,0.2444,17.9854,0.9053,3.4573,593478.8133,1469355.369,15.7,23.96644697,12.7105,0.026398515,1.6246,11.10836932,2.549,12.99024858,1.6789,30.31347962,911813.4106,36.34468753,,,
000526.SZ,9.03,87.45,59.5671,6178.7842,5.3287,61.6403,0.0078,47.6786,0.5823,325.8032,86864.1816,841226.2107,26.86,22.7365468,88.9862,0.48076575,18.8103,23.94107076,8.7838,18.40959245,0.8997,0.097595204,258380.0574,22.7365468,,,
000528.SZ,5.9,16.58,11.5918,2084.6102,0.7464,2.0665,0.5278,21.9684,0.5292,2.0135,663892.8602,1865651.462,7.9,18.72659176,15.3547,0.181517926,1.2127,35.32308158,4.7903,19.88050708,0.701,11.57447955,1164537.243,41.65931345,,,
000529.SZ,4.16,19.45,15.1029,109.1605,1.7498,10.4959,0.2073,22.1914,1.0273,5.9594,242856.7773,1135472.192,6.46,15.04251145,22.5604,7.92865223,2.5202,8.808497502,3.4292,14.655592,1.5093,9.772713449,377128.5532,15.04251144,,,
000530.SZ,2.96,23.48,15.6769,72.1357,0.7567,4.131,0.028,34.9239,1.2021,5.8509,253208.4898,845667.3613,5.14,10.62378168,39.104,41.49415149,1.3055,16.26411404,10.7301,30.66864589,2.2066,21.60772673,433411.2286,30.41607569,,,
000531.SZ,3.91,17.9,8.8366,52.6087,0.6933,3.9186,0.1754,23.9223,0.8963,4.4009,267867.3826,1226298.248,7.35,24.58899214,46.4194,85.8601712,1.2962,18.69283478,5.0731,20.62458679,1.6159,20.53301375,503535.8727,24.58899213,,,
000532.SZ,7.39,36.68,52.7285,388.2319,3.4081,18.7528,0.0625,40.5887,5.4407,74.5366,254739.4633,1264390.191,13.34,20.31410038,110.7578,17.29618835,6.1008,17.54807849,15.7592,38.73222755,9.1873,5.422318835,459840.9256,20.31410038,,,
000533.SZ,2.53,15,13.8267,313.7959,1.1311,7.7174,0.1491,32.8689,0.1369,2.5679,174776.448,1036224,3.87,10.7457899,,,1.7302,9.096154138,6.3938,19.08538561,0.2116,3.072809543,267345.792,10.7457899,,,
000534.SZ,3.96,19.36,15.3816,1510.8157,1.6782,6.9133,0.0684,35.0173,2.128,136.9071,196634.63,952095.9459,10.17,40.32467532,54.1051,2.589448776,3.3491,31.91725086,2.2637,6.281456641,95.0581,68.94993363,500145.4426,40.17555978,,,
000536.SZ,1.68,25.94,21.2405,1374.2125,0.3881,7.1998,0.1647,37.6909,0.9147,6.3873,464693.5109,2734914.934,3.67,8.202802968,,,0.8479,6.750150476,11.697,30.73132904,1.9982,19.79863319,1015134.039,24.24611636,,,
000537.SZ,6.14,17.05,2.9818,140.5487,1.0921,4.6317,0.2907,18.4172,0.3908,7.2445,314808.5947,3175597.828,9.04,26.58111824,3.873,0.647830256,1.6053,14.49881343,5.1039,26.55338869,0.5076,1.704188978,1683718.731,47.85078608,,,
000538.SZ,47.99,118.45,20.396,38.2364,3.7947,7.8638,0.2433,10.8435,2.8001,4.9853,4997677.247,12335379.66,86.12,54.11581039,27.4091,39.31021726,4.6693,21.49369639,1.171,8.751721666,3.4454,29.53047776,8968534.371,54.11581038,,,
000539.SZ,3.72,14.53,8.8508,111.4985,0.8249,2.8712,0.0969,29.445,0.6937,2.262,1953105.643,6357218.86,4.86,10.54579093,28.3534,18.99954894,1.0552,11.25445927,3.0488,10.05823205,0.9223,14.5762928,2551638.017,13.59030399,,,
000540.SZ,3.17,35.78,4.3062,38.4222,1.0844,9.7138,0.0473,25.6828,0.7129,5.9226,619322.2725,7447639.105,4.85,5.151793928,6.5883,6.689236722,1.6591,6.659790947,3.1586,12.13668546,2.8363,40.75858495,3397548.519,40.68683857,,,
000541.SZ,5.07,23.98,7.1444,557.3388,1.6306,8.5039,0.207,23.1122,1.8835,7.8944,709468.5001,2475570.561,6.23,6.134320465,22.6178,2.812351416,2.0037,5.428251349,1.6329,6.225223967,2.3338,7.49139064,871792.6539,9.191097015,,,
000543.SZ,3.76,21.36,8.5883,65.6209,0.7038,2.3926,0.2729,24.0062,0.5296,1.7812,673188.8877,2249579.888,5.71,11.07954545,30.7844,38.9182678,1.0656,21.42349597,1.6325,5.728659731,0.7734,19.47906679,1022316.103,22.14724746,,,
000544.SZ,4.17,29.05,12.5576,115.8458,0.7499,8.7153,0.0666,26.4374,4.0889,19.6816,325776.897,1454229.257,6.42,9.04340836,19.315,6.542276853,1.0973,4.361362895,3.1841,11.82178773,6.3427,14.45419972,625747.4413,26.58247303,,,
000545.SZ,3.07,21.34,20.1481,234.3552,1.491,6.4388,0.145,40.4607,1.6143,13.8325,250237.8444,1052950.913,4,5.090311987,34.1573,6.540025984,1.9427,9.129309996,2.4512,5.720352121,2.1034,4.003044638,394733.2384,18.00087723,,,
000546.SZ,6.78,19.5,12.7583,120.4367,1.5849,7.272,0.1747,44.8341,0.7458,61.8364,405741.9763,1367114.73,10.39,28.38050314,15.9902,3.001437614,1.9864,7.059837175,2.172,4.472294746,0.9348,0.309376565,742515.5274,35.03048633,,,
000547.SZ,3.03,39.13,21.7582,166.2279,1.5677,15.845,0.0297,28.4793,3.8409,48.0824,252968.1067,4260294.113,10.54,20.8033241,50.587,19.95491096,2.3054,5.16694333,2.2568,7.828229571,6.7534,6.583185471,1692385.541,35.91964895,,,
000548.SZ,3.78,20.78,15.5492,1018.3265,1.1494,6.9648,0.262,38.9485,2.0731,52.7555,188703.5766,1037370.455,5.44,9.764705882,147.1283,13.12146775,1.6483,8.578945558,6.2051,15.36220645,10.6552,16.93309709,271573.4012,9.764705883,,,
000550.SZ,9.32,47.49,9.4011,70.4011,0.7781,3.6692,0.1752,17.11,0.2685,1.5953,804515.448,4099403.286,21.22,31.17631648,68.8121,97.39508197,1.742,33.34025112,0.8815,4.17070175,0.6294,27.20078384,1831740.108,31.17631648,,,
