ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh
000638.SZ,3.92,34.28,91.2639,6523.328,4.9096,46.0972,0.1854,37.1558,9.3118,61.299,121284.8,1060623.2
000639.SZ,6.24,32.76,10.2225,89.7336,1.1224,7.3643,0.092,31.5312,0.8611,4.8928,298680.0147,1221777.898
000650.SZ,6.38,6.77,15.3554,16.2941,2.4105,2.5578,3.5345,7.3704,1.7694,1.8776,790060.9685,838356.2315
000651.SZ,15.75,65.05,6.3394,17.5703,2.1155,5.8901,0.052,11.5752,0.6449,2.5251,7970843.413,34530295.24
000652.SZ,2.43,14.38,11.7301,91.1366,0.9551,8.8967,0.2001,20.0798,0.1972,3.6426,358564.446,2121875.199
000655.SZ,2.88,19.53,21.081,4268.5973,0.7335,3.7193,0.0126,40.4795,1.6662,10.5661,171457.9862,1162699.469
000656.SZ,3.48,34,8.7286,53.6407,1.0719,4.4511,0.1851,30.9618,0.6118,2.7056,1505538.533,4687036.173
000657.SZ,5.05,29.04,31.0714,635.5531,1.4018,5.3678,0.094,21.965,0.5948,2.2399,444458.8471,1825613.144
000659.SZ,2.11,8.22,29.0156,216.9275,3.049,15.3016,0.0897,20.2521,1.2693,5.5524,271283.2317,1056847.471
000661.SZ,82.71,302,27.1857,68.2913,4.2508,15.9981,0.2758,18.3413,4.4146,10.2092,1086202.061,5137390.403
000662.SZ,5.02,35.76,10.5534,735.9321,0.9799,17.9899,0.0669,23.1408,2.6951,49.9731,144570.5784,2272802.535
000663.SZ,4.93,28.37,27.2641,271.7314,0.7972,18.214,0.0567,33.5002,1.7031,12.6469,168107.4301,761427.7716
000665.SZ,6.46,28.42,12.9078,60.5171,0.646,3.5312,0.0658,30.6176,1.4893,10.0023,410996.4714,1808129.987
000666.SZ,9.63,32.45,8.0823,40.501,0.8747,3.8187,0.1553,55.9242,0.9781,4.6925,678077.19,2284901.85
000667.SZ,2.01,9.06,8.7139,310.5397,0.7115,4.245,0.2472,35.8969,1.2941,13.0145,514478.0587,2318990.653
000668.SZ,7.27,34.79,35.9562,515.4818,1.2601,8.3331,0.019,40.8109,2.9447,484.365,106754.054,510862.9353
000669.SZ,4.29,37.92,12.1071,57.6419,0.6936,5.2706,0.1491,25.4424,0.6736,7.8068,291895.3739,1842935.829
000670.SZ,2.79,22.98,96.5377,12631.9643,4.8135,46.1378,0.0894,50.1815,9.3928,112.9947,227839.0334,1876609.673
000671.SZ,4.87,27.88,6.8964,28.1664,0.9487,5.3861,0.1561,10.486,0.4786,2.658,1470654.049,4183725.734
000672.SZ,9.92,11.2,6.4333,7.2634,2.6213,2.9596,4.5806,20.1056,1.5306,1.7281,807110.912,911254.2555
000673.SZ,3.59,46.38,15.9504,3013.0798,1.264,1680.06,0.0111,40.0566,3.4166,842.2313,177076.08,1823105.04
000676.SZ,3.51,42.72,10.9392,10753.1521,1.4847,107.6251,0.04,35.045,1.12,71.8309,110419.9313,2151603.622
000677.SZ,2.32,7.92,1.4897,2716.8951,3.9109,154.692,0.0634,19.6311,0.9758,11.3041,200442.8839,684270.5348
000678.SZ,4.62,17.3,141.636,1229.1528,1.7006,7.1038,0.3196,39.2823,1.3692,5.9136,212340.6502,742308.0488
000679.SZ,3.09,23.66,6.7957,264.98,0.8627,5.4235,0.2767,39.2181,0.5456,3.1026,110127.6,843242.4
000680.SZ,3.1,12.2,27.0498,292.3506,1.1385,3.7818,0.2711,33.709,0.5148,2.5788,384644.1594,1513760.885
000681.SZ,14.32,69.89,45.8672,285.8158,4.314,34.0172,0.0417,15.7573,13.4175,96.4546,1003226.888,4682537.298
000682.SZ,2.89,11.51,35.3198,248.8592,1.3777,7.6682,0.1258,28.4984,1.3929,6.0436,282689.1634,1125865.837
000683.SZ,2.36,11.54,8.3709,591.3915,0.9971,3.0733,0.3506,26.436,0.8245,2.3329,645937.8458,1868201.188
000685.SZ,6.21,39.7,9.8797,32.3703,0.7575,3.9006,0.2389,19.5697,5.2865,26.4374,916044.149,3091372.364
000686.SZ,5.11,26.69,7.5756,78.4125,0.731,5.641,0.2991,23.5122,2.1731,15.836,1195971.44,5223676.139
000687.SZ,3.82,29.81,36.5159,3140.7711,2.1225,16.0782,0.0342,25.7453,1.9393,30.2455,289314.7525,2257715.385
000688.SZ,4.73,17.07,19.0537,65.0588,4.2612,15.8933,0.0741,30.3402,6.6563,19.0129,537942.5755,1941369.929
000690.SZ,5.47,17.16,9.3629,169.1973,1.4754,6.3517,0.1078,18.9705,1.9885,6.939,944457.0375,2962867.05
000691.SZ,3.05,13.26,124.1255,2658.9842,12.3677,95.4808,0.0844,34.6779,21.043,183.3585,98597.35,428656.02
000692.SZ,3.4,3.57,,,1.7699,1.8584,1.7078,3.6415,0.999,1.0489,181163.2118,190221.3724
000693.SZ,2.44,34.04,30.5142,245.1059,1.9623,13.3021,0.0147,46.0103,0.5805,10.9416,47017.3136,1850046.506
000695.SZ,7.78,29.43,34.1407,2662.6804,5.0676,19.9805,0.0403,23.0576,1.372,10.2461,172830.7853,653780.2073
000697.SZ,10.1,37.12,98.83,526.3798,2.3783,14.5671,0.0305,34.4389,4.5157,985.0036,625162.6147,2077532.342
000698.SZ,3.62,12.89,14.547,330.531,0.6581,2.7819,0.1908,33.5733,0.2864,0.9196,296664.211,851936.8726
000700.SZ,2.81,27.28,15.1959,313.0021,0.9092,4.8918,0.1138,19.58,0.4422,2.9423,232437.2189,978271.5783
000701.SZ,5.44,28.63,18.5019,138.7657,0.457,4.746,0.1179,34.0981,0.0391,0.3448,221197.5025,890061.0151
000702.SZ,4.58,18.7,23.5949,1746.4028,2.4331,10.4667,0.2685,22.7703,0.908,3.4191,122118.6358,498606.6571
000703.SZ,6.86,26.26,10.5204,84.3771,1.4465,4.2912,0.0359,16.8378,0.2707,0.8331,791361.1114,4328762.375
000705.SZ,5.71,27.21,28.4244,875.0062,1.3306,7.4272,0.2031,21.6979,0.7087,4.3751,190784.3963,909149.4612
000707.SZ,2.29,11.62,265.9875,2115.3531,1.5797,11.477,0.0598,33.3304,0.2539,1.4339,106289.3802,539337.3789
000708.SZ,8.26,15.73,7.8869,26.372,0.9169,2.1309,0.5043,25.8901,0.3199,0.9734,371211.4045,706919.539
000709.SZ,2.65,7,10.04,126.4435,0.556,1.72,0.1081,52.5906,0.2667,0.9195,2813931.081,7433025.496
000710.SZ,8.12,79.53,28.9671,1853.9911,4.2608,101.1007,0.0772,59.4954,4.464,114.8139,122774.4,2820180.444
000711.SZ,4.72,33.17,7.9652,3959.7807,0.9414,19.2389,0.0529,42.231,1.6132,92.7921,80127.4032,1149999.831
000712.SZ,7.29,52.2,18.6319,183.057,1.8684,19.088,0.2122,28.0641,3.8513,1615.9773,653184,4677120
000713.SZ,4.17,20.83,28.4634,6788.8544,0.932,4.5617,0.3668,27.177,0.7869,4.7284,124631.2787,622558.6413
000715.SZ,5.28,21.48,16.3699,86.1768,1.1414,5.1764,0.1162,32.4928,0.5871,2.5335,147315.168,599304.888
000716.SZ,2.6,25.55,18.3387,203.2379,0.7165,4.9779,0.0749,38.6715,0.5493,5.1826,183469.6687,813875.3772
000717.SZ,2.16,11.58,3.0696,147.8995,1.4507,87.8954,0.0687,26.3689,0.2575,1.6365,522617.2726,2801809.267
000718.SZ,2.71,22.02,5.9118,59.3159,1.0022,9.1941,0.2186,16.6931,1.4793,8.1275,822386.4601,4499110.019
000719.SZ,6.25,34.37,8.9586,42.0933,0.8726,4.7898,0.0121,22.7913,0.7554,4.1959,507874.1491,2705193.297
000720.SZ,4.71,5.64,10.3681,12.4153,3.6458,4.3657,1.42,3.4262,3.1761,3.8033,607425.6031,727363.1426
000721.SZ,3.63,16.29,199.2231,3222.6315,2.7525,11.7938,0.0767,35.3306,3.6587,15.1458,181157.299,812962.0937
000722.SZ,4.81,32.5,22.9446,85.7067,0.7944,6.0968,0.0825,31.8832,9.9427,57.998,223260.1336,1508514.417
000723.SZ,3.12,24.3,9.1797,1110.2445,1.7557,15.1111,0.4775,26.1477,0.9579,30.0663,150208.7338,4457217.404
000725.SZ,3.81,4.14,29.6532,32.2216,1.5449,1.6787,3.3443,7.6683,1.4126,1.535,13258189.93,14406537.09
000726.SZ,8.78,19.62,9.8135,20.8901,1.1473,2.7815,0.1902,23.2957,1.2091,3.0876,810044.8291,1875198.169
000727.SZ,1.23,18.14,32.14,4617.5921,0.567,9.5288,0.3592,52.5843,1.0693,42.4009,260029.9257,4108317.251
000728.SZ,5.57,39.84,10.5319,55.4117,0.7525,4.3815,0.2555,17.8448,5.0795,21.8043,1874554.005,7824974.4
000729.SZ,5.44,12.78,25.9229,160.6195,1.144,2.9195,0.1551,10.8481,1.3646,2.6343,1533285.402,3590819.12
000731.SZ,4.69,19.43,12.6862,230.438,1.0262,4.2862,0.3703,30.5348,0.8863,2.6262,277406.1611,1149254.096
000732.SZ,13.48,42.35,7.2409,46.7862,0.8197,9.619,0.0317,22.8271,0.6006,4.9115,1615278.653,5270248.799
000733.SZ,10.92,37.87,22.0748,136.3291,1.1783,5.2794,0.2145,18.9086,0.6722,4.3251,512521.7021,1777398.98
000735.SZ,5.1,17.38,24.5248,279.8111,1.9474,6.5729,0.4495,41.8532,3.622,21.0248,448867.32,2001330.599
000736.SZ,7.3,25.18,3.1951,9212.4291,1.4542,5.2212,0.3207,48.3467,0.363,10.0012,245184.9551,748334.2024
000737.SZ,2.44,11.66,8.1984,210.8283,5.7469,409.617,0.2098,41.5134,0.6803,2.666,133897.44,639854.16
000738.SZ,11.26,45,51.3327,285.9301,2.5061,11.2301,0.1934,22.5456,5.0461,20.9571,1289993.285,5155390.571
000739.SZ,4.92,14.4,22.881,68.5418,1.9611,7.0156,0.1981,17.6023,1.0913,3.8573,579833.5581,1651491.806
000750.SZ,2.77,23.09,12.9067,319.0421,0.7061,7.7915,0.2087,23.6325,4.6787,19.279,1167705.126,5334624.276
000751.SZ,2.8,12.28,1.9138,203.5466,1.6173,8.8873,0.1796,32.1023,0.5036,3.9249,394763.3981,1731319.475
000752.SZ,5.96,29.86,103.4102,823.3575,2.0012,10.0655,0.2031,31.8414,4.3757,19.2891,157200.0606,787582.8541
000753.SZ,2.54,12.76,15.3209,560.8978,1.138,7.2963,0.1947,35.1967,0.895,3.2226,251836.192,1068933.173
000755.SZ,3.12,15.48,5.0649,231.0628,0.8998,16.737,0.0456,30.0362,0.2562,1.3257,146410.5618,726421.6333
000756.SZ,5.22,19.19,14.3518,156.0679,1.2801,4.5982,0.4257,31.6177,0.6763,2.2737,324610.6313,917960.2149
000757.SZ,4.03,18.3,22.6829,451.001,2.9614,16.5354,0.2318,35.5053,3.1381,20.0144,147632.3022,826466.7155
000758.SZ,3.39,27.88,25.4968,187.0432,1.2449,5.9454,0.2604,35.67,0.4649,1.5108,667619.2857,2745313.523
000759.SZ,5.17,14.55,8.7883,963.7788,1.0306,3.2831,0.3919,23.577,0.2297,0.5879,352088.1155,990886.2825
000760.SZ,2.51,25.63,14.9089,2964.309,1.2354,9.9277,0.108,31.7153,7.8533,61.3563,193733.0016,1627048.476
000761.SZ,3.31,8.67,7.6306,144.2019,0.6776,2.0263,0.4716,43.5256,0.2736,0.9391,1282747.977,2718912
000762.SZ,6.35,31.46,117.3209,744.9184,1.5878,9.1556,0.5572,40.2639,4.7548,22.1269,330720.2174,1497416.963
000766.SZ,4.8,24.69,21.8058,1681.3582,1.2568,8.3493,0.2021,22.6664,2.8913,84.2892,215527.8125,2386275.432
000767.SZ,2.35,11.62,12.311,308.7564,0.9791,4.9842,0.0861,29.8544,0.6733,2.4693,723081.4215,2618843.324
000768.SZ,12.82,48.5,63.2755,446.2229,2.305,10.9675,0.3213,18.4468,1.1407,6.1036,3549402.981,12871097.37
000776.SZ,10.95,30.88,7.7614,46.3101,1.0295,4.6146,0.1922,9.5508,3.0839,17.3644,8345090.992,23259559.55
000777.SZ,8.73,53.6,40.9464,282.1227,2.6534,18.8133,0.3689,40.0497,3.2138,20.0822,334723.5587,2055118.299
000778.SZ,4.06,12.96,8.018,75.2905,0.8268,2.8471,0.1199,40.4857,0.2626,0.82,1620297.352,4721726.34
000779.SZ,7.7,31.55,13.6524,453.5629,1.2973,28.5971,0.0031,19.2301,4.8482,28.4271,143559.5854,588221.4181
000780.SZ,3,11.01,6.7851,1427.0798,0.6891,2.387,0.2417,36.1202,1.1383,4.5113,304291.8972,1116751.263
000782.SZ,3.95,29.15,38.6493,269.6649,1.4167,12.2971,0.0028,60.9627,0.5325,4.6329,208615.1511,1539527.001
000783.SZ,4.13,19.25,10.6342,175.2209,0.8424,6.1595,0.1353,18.8299,4.5425,18.2057,2283671.507,9129250.28
000785.SZ,6.21,22.87,3.7569,1696.0487,1.3172,6.6976,0.0728,51.0745,0.3865,1.2913,156008.6745,574544.0233
000786.SZ,7.9,37.59,7.8531,27.0333,1.4416,4.1086,0.5568,34.3113,1.1223,4.6022,866175.9,4780873.584
000788.SZ,4.74,21.01,27.9549,595.4114,2.3643,12.2348,0.2155,19.0211,1.3084,5.7102,282498.0395,1252169.58
000789.SZ,5.91,18.8,5.7907,29.5644,1.4002,3.4162,1.0333,43.3757,0.569,1.3408,362498.3415,892445.1554
000790.SZ,3.96,22.5,9.2513,359.5302,2.7053,15.5176,0.3024,27.6494,3.6042,18.4637,221889.8033,969798.0915
000791.SZ,4.17,22.4,9.0976,329.2636,0.7207,4.5926,0.6517,52.5502,2.0099,12.2667,404959.6254,1739287.024
000792.SZ,5.91,34.04,21.0907,142.8264,0.945,3.0576,0.3538,22.5679,0.9872,5.4919,1646579.545,5577753.383
000793.SZ,2.61,20.8,19.1731,56.687,0.5316,5.3873,0.0279,20.0089,1.4663,10.5974,522337.9271,4266555.661
000795.SZ,3.36,21.32,44.8371,931.8602,1.8201,15.0467,0.1621,41.9843,1.9436,9.6858,243030.4,1174496.731
000796.SZ,4.34,41,25.1152,273.6542,2.0709,18.299,0.0189,41.5665,0.5501,16.9918,106999.2345,1984213.638
000797.SZ,3.58,43.3,15.9181,146.1474,0.8768,15.3149,0.1568,27.6318,1.1004,7.7652,422555.8974,1686329.065
000798.SZ,4.66,24,16.0266,370.8092,2.0312,9.0625,0.073,49.3477,2.4629,17.2433,148866.03,766692
000799.SZ,12.54,31.66,21.6534,150.9212,2.2567,5.2864,0.0572,26.7678,4.3973,17.3471,407460.9409,1028725.151
000800.SZ,5.23,29,54.05,2972.483,1.0628,5.3129,0.2681,17.2421,0.3042,1.4277,851182.5,4719750
000801.SZ,4.05,41.46,41.8862,956.0598,1.7794,8.8863,0.0892,18.2212,1.2196,9.7632,414236.6916,2120278.177
000802.SZ,9.31,41.97,15.1873,932.6246,1.4195,17.8189,0.1119,33.2772,4.7516,56.6607,436786.8046,1979455.268
000803.SZ,6.91,45.39,30.2915,984.8188,6.7299,140.7119,0.0218,31.7145,2.7978,101.3412,88262.0471,579770.5233
000806.SZ,2.55,30.28,47.1483,8130.3114,1.6034,16.5119,0.3414,33.6671,1.9525,38.4645,178299.8153,3330532.815
000807.SZ,3.53,16.17,18.1185,523.2019,0.9331,4.8642,0.4202,31.6515,0.4254,2.2725,748052.9881,4215258.335
000809.SZ,2.05,16.35,9.0429,272.7155,0.5436,2.5896,0.2483,21.2015,3.7419,193.8348,169082.2151,899022.5094
000810.SZ,5.22,38.19,18.8172,102.0575,1.95,18.0408,0.3595,28.8493,0.7613,9.8984,560891.2342,3532704.555
000811.SZ,4.38,25.5,10.2103,43.714,1.0203,6.1292,0.2726,21.6362,0.8176,5.7656,286037.7181,1006223.413
000812.SZ,2.75,21.17,18.9572,404.9969,1.5511,11.0143,0.2137,34.8159,2.4881,17.9024,177160.7578,947094.2532
000813.SZ,6.85,18.02,15.4723,944.1545,2.4411,10.6604,0.2,32.271,4.424,50.2943,320234.3264,2913926.34
000815.SZ,6.32,45.6,38.0321,3038.6789,2.1798,241.4502,0.0353,20.1275,4.4299,33.7405,276883.2,1782654.422
000816.SZ,1.23,16.58,87.547,592.4731,0.5831,7.0737,0.1494,28.3245,1.0581,10.2596,174512.8081,2352375.901
000818.SZ,2.82,16.06,12.747,169.5545,1.011,5.1624,0.0098,50.0222,0.7074,4.5017,191760,1092080
000819.SZ,8.31,64.22,79.3046,578.4706,3.2701,23.1451,0.1813,28.3974,1.172,9.8758,225481.9611,1505265.777
000820.SZ,4.15,43.42,3.1564,4953.5488,2.7752,36.6555,0.0385,38.4913,3.9924,158.0214,183926.4116,2766918.754
000821.SZ,5.73,32.81,11.961,607.1224,1.2811,10.2628,0.373,27.7341,1.7379,14.1488,197821.8215,1269813.347
000822.SZ,4.66,12.8,6.2099,87.6683,1.2897,4.715,0.4676,31.6905,0.8043,2.6946,417112.8375,1145717.665
000823.SZ,5.65,19.5,14.4651,82.45,0.9646,3.6732,0.7735,35.3808,0.6587,2.6166,303385.79,1047083.7
000825.SZ,2.99,9.1,3.6142,224.7205,0.6855,2.0728,0.3736,28.8002,0.1749,0.6194,1703178.091,5183585.494
000826.SZ,9.2,54.57,10.3764,55.2023,0.9614,8.6331,0.2753,15.7471,1.1635,9.8476,1316132.481,4617939.309
000828.SZ,6.34,21.67,7.5432,34.9293,1.1265,5.3702,0.0786,22.0352,4.2515,23.4379,659053.7729,2252633.322
000829.SZ,4.64,27,14.7608,1200.2676,1.7653,11.5052,0.1248,29.2758,0.1112,0.6648,481461.9227,2556632.948
000830.SZ,4.35,24.9,4.4088,80.2343,0.8137,3.8538,0.6279,23.863,0.4964,2.5489,637214.4384,3647503.337
000831.SZ,8.27,39.9,96.0562,680.6933,3.8597,15.717,0.3694,26.9913,9.8488,113.2763,811195.1873,3913747.034
000833.SZ,4.52,23.55,25.6252,187.9329,1.1088,8.1833,0.1623,29.7934,1.0468,6.2293,250473.4265,1022654.832
000835.SZ,3.37,24.15,10.5474,1051.078,2.2724,21.7736,0.0687,37.0274,1.7484,18.7457,110118.246,737468.55
000836.SZ,4.67,5.22,56.3405,62.9759,4.2338,4.7324,3.0065,11.0867,2.3022,2.5733,564348.5896,630813.6269
000837.SZ,3.8,23.03,69.2375,2658.9523,0.9313,5.3317,0.083,34.5526,0.8537,4.6653,263480.9458,1596833.206
000838.SZ,2.78,66.45,12.2252,295.7625,1.732,15.2267,0.1573,63.332,1.5202,32.7563,154392.7612,2187718.794
000839.SZ,2.82,28.57,53.2462,1634.4607,1.6806,7.9208,0.4534,21.0433,2.7835,18.2672,1105391.031,5393681.06
000848.SZ,7.36,30.88,16.1944,43.9673,3.8736,13.2102,0.3575,17.8264,3.0991,7.1589,720222.1678,1905939.098
000850.SZ,2.87,11.94,10.1843,377.5735,0.6582,3.0088,0.2602,17.3605,1.0443,5.6852,270831.8576,1126736.021
000851.SZ,3.39,27.23,17.655,279.1082,0.9258,6.3122,0.4217,25.101,0.2999,2.2272,307686.5249,1610284.88
000852.SZ,6.46,39.96,41.7521,1320.3234,2.3061,13.6836,0.4593,58.1792,0.832,11.448,386409.8677,1802755.253
000856.SZ,7.58,43.95,71.2727,307.0134,3.7634,33.8168,0.0946,64.735,0.9732,7.7474,172066,997665
000858.SZ,17.83,91.75,12.1375,40.273,1.7744,6.8796,0.3976,10.8899,3.2822,12.0839,6768208.662,34827994.66
000859.SZ,2.61,14.14,17.8747,1153.0182,1.283,7.5736,0.1814,53.7516,1.6341,8.3232,192996.3795,1045581.918
000860.SZ,14.23,56.19,21.9905,46.0907,1.3896,4.7788,0.0925,17.585,0.8549,2.6553,811949.5586,3206145.165
000861.SZ,2.37,27.78,21.8318,119.9241,1.536,11.1974,0.0964,26.9771,1.8363,18.0386,533221.3614,3289536.503
000862.SZ,2.84,11.81,63.3035,513.3119,0.7616,14.9648,0.2956,60.0669,1.6355,5.9534,172954.548,639668.5659
000863.SZ,3.53,19.15,9.9765,299.5285,0.8109,6.0683,0.0497,44.5368,1.3991,19.3678,448385.3915,1831662.858
000868.SZ,3.05,14.99,85.0651,2522.9483,2.188,8.4043,0.4908,50.9735,0.5237,2.283,223665.3962,1042652.839
000869.SZ,25.19,57.1,17.5251,37.2608,1.8485,5.3142,0.3458,15.3164,3.4568,8.7494,1726683.816,3913999.44
000875.SZ,2.35,19.01,51.0699,1010.0365,0.6886,7.2108,0.0965,40.1206,0.7674,5.6751,504383.7853,2776623.783
000876.SZ,5.67,26.18,11.344,33.4715,1.1529,3.0108,0.1958,22.5624,0.3386,0.8879,2357318.539,5995173.343
000877.SZ,5.82,17.26,10.1429,612.9691,0.7724,2.5907,0.631,48.1855,0.9238,3.0373,512218.9327,1519054.773
000878.SZ,7.87,24.5,28.2381,730.545,1.6685,6.5048,0.0441,31.8817,0.2028,0.5537,1114705.856,3470177.06
000880.SZ,6.2,23.33,32.7273,264.0709,1.2557,5.0984,0.0999,28.2863,0.7648,2.577,171182.31,644142.4665
000881.SZ,5.66,28.36,15.6894,40134.1114,1.081,10.4416,0.2412,39.8001,0.8761,14.6485,174847.8144,2993675.891
000882.SZ,2.12,8.78,19.8346,543.0965,0.7211,3.2752,0.2197,25.2401,4.766,12.5369,580318.6128,1954503.885
000883.SZ,3.45,13.63,10.012,46.1164,0.8717,4.8613,0.05,32.5404,1.604,10.2171,1749041.145,7290345.811
000885.SZ,6.96,36.36,4.7856,282.8714,1.5035,7.8946,0.1137,62.4778,0.9877,5.696,345481.8602,1726370.193
000886.SZ,3.57,11.13,26,227.9511,1.3125,3.9837,0.4183,31.4928,6.9617,35.6078,353011.7031,1100565.898
000887.SZ,8.06,39.9,9.3226,72.8639,1.3961,14.5258,0.0414,24.7778,0.8996,8.2125,874047.9734,4450817.349
000888.SZ,5.38,36.29,13.7921,56.5779,1.271,5.7144,0.2103,17.0819,2.6252,9.6469,283479.2489,982166.0221
000889.SZ,4.63,23.5,16.4187,142.1559,1.7995,6.7952,0.0303,31.6043,0.8832,7.3126,206276.4841,1461292.947
000890.SZ,3.89,15.3,9.3968,1421.3487,1.5016,7.1627,0.0516,28.0211,0.8209,3.8958,147680.5824,580851.648
000892.SZ,3.47,22.72,6.1542,9122.7576,1.0737,23948.9056,0.0312,21.0249,2.1699,1230.4554,198660.9024,1387106.389
000893.SZ,3.18,26.17,28.1149,958.8712,0.8785,21.6524,0.0852,27.6175,0.3456,5.4733,240695.2405,1375293.245
000895.SZ,15.4,40.72,13.2883,23.1986,3.4868,8.0398,0.1521,12.4948,1.1295,1.9848,5083336.215,9786489.87
000897.SZ,2.11,11.76,157.6389,1540.2049,2.9512,13.6413,0.2036,22.9102,3.4938,32.4567,341244.4414,1901912.147
000898.SZ,3.68,8.51,3.919,93.144,0.5837,1.2838,0.3174,17.617,0.3538,0.8892,2662409.288,6156821.478
000899.SZ,3.68,19.62,9.6045,301.3022,0.786,5.7134,0.1156,24.1496,1.5286,5.0595,359049.4157,1268781.765
000900.SZ,4.81,5.09,7.2303,7.6512,0.7961,0.8425,1.5863,3.058,0.6114,0.647,730075.4287,772574.622
000901.SZ,8.55,81.61,36.7736,1197.1547,1.3783,19.8769,0.2142,27.8548,0.8467,17.134,525133.0639,2641097.268
000902.SZ,7.76,34.78,13.1768,36.0927,1.7612,6.2485,0.273,13.3593,1.0634,2.5593,910514.375,2262385.595
000903.SZ,2.24,12.39,16.0726,58.1311,0.7989,2.7449,0.1759,20.6697,0.7137,3.869,373737.24,989978.3064
000905.SZ,5.65,25.86,14.3976,219.3608,1.1203,5.4051,0.3011,44.6221,0.2132,1.8303,300015,1373166
000906.SZ,4.51,34.7,12.6559,151.8556,1.1386,10.2692,0.1756,24.5362,0.0534,0.526,304666.5146,1147202.133
000908.SZ,3.78,25.9,15.726,74.3627,1.3845,12.5997,0.1962,17.3224,1.2511,9.5366,332554.7047,2071468.7
000909.SZ,5.99,29.7,60.3742,257.8207,1.7907,12.0999,0.2174,45.5935,0.6715,5.464,187099.1259,873180
000910.SZ,9.55,26.98,7.2437,85.3867,1.3235,5.394,0.0722,13.6425,0.6964,2.1056,529050.9,1442591.46
000911.SZ,5.02,27.67,12.8744,245.715,1.4052,6.6302,0.0873,29.933,0.4001,3.2334,162688.6304,896731.9527
000912.SZ,3.96,17.05,28.0065,227.9627,1.0987,12413.2726,0.0131,57.9124,0.5294,5.4653,231660,1011360
000913.SZ,5.81,23.8,22.0343,93.7875,1.2415,4.4405,0.156,42.8034,1.0377,4.3846,263504.416,1079415.68
000915.SZ,12.07,72.6,15.8909,61.9281,1.8375,13.1893,0.4465,20.7098,1.6653,9.9341,282838.1024,1308651.22
000917.SZ,3.79,42.89,41.9375,226.569,0.5402,6.1124,0.0772,25.6718,0.5602,11.0743,537253.8521,6079899.134
000918.SZ,3.37,12,3.3139,394.2134,1.507,29.2102,0.1536,35.5473,0.6321,15.7927,608012.5355,2165029.8
000919.SZ,5.89,29.26,22.6368,69.0543,1.1461,6.2016,0.167,18.1956,0.9747,5.1764,296856,1474704
000920.SZ,4.87,38.29,22.5824,99.4414,2.5056,16.8857,0.0521,28.3053,1.893,8.725,205514,1615838
000921.SZ,6.56,18.08,4.4306,35.8589,1.2966,5.7256,0.4948,26.0286,0.2536,0.8593,893947.8427,2463807.469
000922.SZ,5.63,26.38,9.3791,2140.6285,1.6868,6.8631,0.0709,47.8317,1.5716,8.7494,288057.3063,1571896.413
000923.SZ,8.17,44.3,21.4117,12564.8368,1.1583,22.5938,0.0733,56.0712,0.9666,75.3688,161766,1991476.06
000925.SZ,4.36,46.51,23.4566,888.7439,1.0322,12.7841,0.3198,21.2746,1.0092,8.4749,239841.8673,1520429.862
000926.SZ,5.77,18.89,5.7399,25.0658,0.5298,1.986,0.2458,17.1166,0.4738,2.0254,555340.8475,1345639.823
000927.SZ,2.56,12.19,59.2563,607.9593,3.5613,112.5156,0.0407,46.0468,2.2646,6.5367,408364.5491,1944517.13
000928.SZ,3.79,31.11,11.832,60.5322,1.0395,8.1599,0.0951,34.0683,0.5536,1.9888,476275.255,1999010.69
000929.SZ,5.28,25.39,8.5418,188.3129,1.398,6.2568,0.2996,25.9207,1.7939,6.2208,98084.448,471659.874
000930.SZ,4.64,28,20.9475,401.0192,1.1475,10.0575,0.4691,28.9483,0.6326,3.8964,447486.7574,2700351.122
000931.SZ,5.07,19.12,23.6532,642.9842,2.3842,20.9868,0.2853,26.2635,1.6917,5.8068,381835.3799,1290307.349
000932.SZ,1.7,10.74,2.5026,456.1078,0.5131,4.1567,0.3674,37.326,0.0846,0.4751,512660.5043,3238808.127
000933.SZ,3.81,14.78,31.2399,5093.3739,1.1047,4.4903,0.5766,22.6306,0.3229,1.531,724090.5,2808939
000935.SZ,5.12,38.75,17.5005,1545.2405,1.493,11.046,0.2745,44.7938,1.5493,14.4593,315321.344,2958331.29
000936.SZ,4.2,21.83,9.4048,243.3615,0.8253,6.9715,0.1209,26.7824,1.489,7.3653,372125.4125,1632912.132
000937.SZ,3.67,12.67,11.8004,1114.0538,0.6495,1.8611,0.2742,24.0324,0.6148,2.8235,1296811.694,3443849.123
000938.SZ,23.83,133.82,27.7444,451.7445,1.7171,12.1762,0.0129,25.7731,0.5297,5.2551,491088.64,8420767.246
000939.SZ,0.95,22.26,26.1079,147.0764,0.4471,7.8252,0.0012,17.588,0.8261,7.5657,373311.5719,2679984.127
000948.SZ,7.93,53.9,22.3104,1940.5347,1.3873,9.8543,0.0972,35.6095,0.7713,7.0308,195558.5945,1329206.588
000949.SZ,2.39,9.51,29.6559,834.806,0.8418,4.0832,0.1141,23.0945,0.6834,3.6324,300579.7957,976906.4792
000950.SZ,3.51,14.99,5.7502,331.5768,0.8775,6.3812,0.0658,32.6376,0.255,3.1246,210178.5315,1738553.804
000951.SZ,8.66,28.82,7.4662,36.6376,1.1554,2.7821,0.3034,24.7349,0.1622,0.584,514635.0885,1360280.782
